subject,theory,explo_overlap,trial,labelled,looking_time
26,LaF,0.375,5,no_label,0.688034639552
26,LaF,0.375,6,label,0.647510397657
26,LaF,0.375,6,no_label,0.580212650014
26,LaF,0.375,7,label,0.544129175159
26,LaF,0.375,7,no_label,0.490187958441
27,CR,0.375,0,label,1.04208502431
27,CR,0.375,0,no_label,0.904428617509
27,CR,0.375,1,label,0.726611734019
27,CR,0.375,1,no_label,0.78292118154
27,CR,0.375,2,label,0.584204774844
27,CR,0.375,2,no_label,0.629055443832
27,CR,0.375,3,label,0.481307659099
27,CR,0.375,3,no_label,0.507958239722
27,CR,0.375,4,label,0.404591897906
27,CR,0.375,4,no_label,0.415331134717
27,CR,0.375,5,label,0.345080812953
27,CR,0.375,5,no_label,0.34376274155
27,CR,0.375,6,label,0.29730334871
27,CR,0.375,6,no_label,0.28772652902
27,CR,0.375,7,label,0.25807930899
27,CR,0.375,7,no_label,0.243329908455
28,LaF,0.375,0,no_label,1.25436487577
28,LaF,0.375,0,label,1.22635101235
28,LaF,0.375,1,no_label,0.827013272244
28,LaF,0.375,1,label,1.0824482779
28,LaF,0.375,2,no_label,0.710572403029
28,LaF,0.375,2,label,0.895417470087
28,LaF,0.375,3,no_label,0.63075488423
28,LaF,0.375,3,label,0.750812458202
28,LaF,0.375,4,no_label,0.56595521551
28,LaF,0.375,4,label,0.640066382665
28,LaF,0.375,5,no_label,0.509793042563
28,LaF,0.375,5,label,0.552555677693
28,LaF,0.375,6,no_label,0.459543298045
28,LaF,0.375,6,label,0.481462266069
28,LaF,0.375,7,no_label,0.414106450051
28,LaF,0.375,7,label,0.422528035425
29,CR,0.375,0,no_label,1.34372489068
29,CR,0.375,0,label,0.490436299255
29,CR,0.375,1,no_label,0.903732249838
29,CR,0.375,1,label,0.423451864191
29,CR,0.375,2,no_label,0.683433038444
29,CR,0.375,2,label,0.36417706025
29,CR,0.375,3,no_label,0.537301127409
29,CR,0.375,3,label,0.326979670063
29,CR,0.375,4,no_label,0.434926260168
29,CR,0.375,4,label,0.299618953632
29,CR,0.375,5,no_label,0.360838249024
29,CR,0.375,5,label,0.275835018693
29,CR,0.375,6,no_label,0.305466733277
29,CR,0.375,6,label,0.253500917546
29,CR,0.375,7,no_label,0.262732277206
29,CR,0.375,7,label,0.232171406557
30,LaF,0.375,0,label,1.37998695723
30,LaF,0.375,0,no_label,1.02347916778
30,LaF,0.375,1,label,1.08987633399
30,LaF,0.375,1,no_label,1.00055241006
30,LaF,0.375,2,label,0.920328681535
30,LaF,0.375,2,no_label,0.873662046481
30,LaF,0.375,3,label,0.786458243082
30,LaF,0.375,3,no_label,0.757511828378
30,LaF,0.375,4,label,0.681275335274
30,LaF,0.375,4,no_label,0.661364798381
30,LaF,0.375,5,label,0.596924223276
30,LaF,0.375,5,no_label,0.582025312909
30,LaF,0.375,6,label,0.527613341042
30,LaF,0.375,6,no_label,0.515908843347
30,LaF,0.375,7,label,0.469530017159
30,LaF,0.375,7,no_label,0.460174706502
31,CR,0.375,0,label,1.76124798454
