"subject","theory","model","explo_overlap","trial","labelled","looking_time","experiment","fit"
143,"Compound Representations","DMN","0.375",5,"no_label",27,"SingleObject",27.7180371815829
143,"Compound Representations","DMN","0.375",6,"label",24,"SingleObject",25.2305429638276
143,"Compound Representations","DMN","0.375",6,"no_label",23,"SingleObject",24.9860032923678
143,"Compound Representations","DMN","0.375",7,"label",20,"SingleObject",22.5392656865225
143,"Compound Representations","DMN","0.375",7,"no_label",19,"SingleObject",22.2539694031527
145,"Labels as Features","DMN","0.375",0,"no_label",40,"SingleObject",40.2086975040602
145,"Labels as Features","DMN","0.375",0,"label",40,"SingleObject",41.0915899343108
145,"Labels as Features","DMN","0.375",1,"no_label",38,"SingleObject",37.4766636148451
145,"Labels as Features","DMN","0.375",1,"label",40,"SingleObject",38.4003126570057
145,"Labels as Features","DMN","0.375",2,"no_label",35,"SingleObject",34.74462972563
145,"Labels as Features","DMN","0.375",2,"label",38,"SingleObject",35.7090353797006
145,"Labels as Features","DMN","0.375",3,"no_label",32,"SingleObject",32.0125958364149
145,"Labels as Features","DMN","0.375",3,"label",34,"SingleObject",33.0177581023954
145,"Labels as Features","DMN","0.375",4,"no_label",29,"SingleObject",29.2805619471999
145,"Labels as Features","DMN","0.375",4,"label",31,"SingleObject",30.3264808250903
145,"Labels as Features","DMN","0.375",5,"no_label",26,"SingleObject",26.5485280579848
145,"Labels as Features","DMN","0.375",5,"label",28,"SingleObject",27.6352035477852
145,"Labels as Features","DMN","0.375",6,"no_label",24,"SingleObject",23.8164941687697
145,"Labels as Features","DMN","0.375",6,"label",25,"SingleObject",24.9439262704801
145,"Labels as Features","DMN","0.375",7,"no_label",21,"SingleObject",21.0844602795546
145,"Labels as Features","DMN","0.375",7,"label",22,"SingleObject",22.252648993175
147,"Compound Representations","DMN","0.375",0,"no_label",40,"SingleObject",41.3782066276583
147,"Compound Representations","DMN","0.375",0,"label",37,"SingleObject",41.3782066276583
147,"Compound Representations","DMN","0.375",1,"no_label",40,"SingleObject",38.6461727384432
147,"Compound Representations","DMN","0.375",1,"label",35,"SingleObject",38.6869293503532
147,"Compound Representations","DMN","0.375",2,"no_label",37,"SingleObject",35.9141388492281
147,"Compound Representations","DMN","0.375",2,"label",32,"SingleObject",35.9956520730481
147,"Compound Representations","DMN","0.375",3,"no_label",35,"SingleObject",33.182104960013
147,"Compound Representations","DMN","0.375",3,"label",29,"SingleObject",33.304374795743
147,"Compound Representations","DMN","0.375",4,"no_label",32,"SingleObject",30.450071070798
147,"Compound Representations","DMN","0.375",4,"label",27,"SingleObject",30.6130975184379
147,"Compound Representations","DMN","0.375",5,"no_label",29,"SingleObject",27.7180371815829
147,"Compound Representations","DMN","0.375",5,"label",24,"SingleObject",27.9218202411327
147,"Compound Representations","DMN","0.375",6,"no_label",26,"SingleObject",24.9860032923678
147,"Compound Representations","DMN","0.375",6,"label",22,"SingleObject",25.2305429638276
147,"Compound Representations","DMN","0.375",7,"no_label",23,"SingleObject",22.2539694031527
147,"Compound Representations","DMN","0.375",7,"label",20,"SingleObject",22.5392656865225
149,"Labels as Features","DMN","0.375",0,"label",40,"SingleObject",41.0915899343108
149,"Labels as Features","DMN","0.375",0,"no_label",40,"SingleObject",40.2086975040602
149,"Labels as Features","DMN","0.375",1,"label",40,"SingleObject",38.4003126570057
149,"Labels as Features","DMN","0.375",1,"no_label",40,"SingleObject",37.4766636148451
149,"Labels as Features","DMN","0.375",2,"label",40,"SingleObject",35.7090353797006
149,"Labels as Features","DMN","0.375",2,"no_label",40,"SingleObject",34.74462972563
149,"Labels as Features","DMN","0.375",3,"label",37,"SingleObject",33.0177581023954
149,"Labels as Features","DMN","0.375",3,"no_label",36,"SingleObject",32.0125958364149
149,"Labels as Features","DMN","0.375",4,"label",33,"SingleObject",30.3264808250903
149,"Labels as Features","DMN","0.375",4,"no_label",32,"SingleObject",29.2805619471999
149,"Labels as Features","DMN","0.375",5,"label",29,"SingleObject",27.6352035477852
149,"Labels as Features","DMN","0.375",5,"no_label",28,"SingleObject",26.5485280579848
149,"Labels as Features","DMN","0.375",6,"label",26,"SingleObject",24.9439262704801
149,"Labels as Features","DMN","0.375",6,"no_label",25,"SingleObject",23.8164941687697
149,"Labels as Features","DMN","0.375",7,"label",22,"SingleObject",22.252648993175
149,"Labels as Features","DMN","0.375",7,"no_label",21,"SingleObject",21.0844602795546
151,"Compound Representations","DMN","0.375",0,"label",40,"SingleObject",41.3782066276583
151,"Compound Representations","DMN","0.375",0,"no_label",40,"SingleObject",41.3782066276583
151,"Compound Representations","DMN","0.375",1,"label",40,"SingleObject",38.6869293503532
151,"Compound Representations","DMN","0.375",1,"no_label",38,"SingleObject",38.6461727384432
151,"Compound Representations","DMN","0.375",2,"label",40,"SingleObject",35.9956520730481
151,"Compound Representations","DMN","0.375",2,"no_label",35,"SingleObject",35.9141388492281
151,"Compound Representations","DMN","0.375",3,"label",38,"SingleObject",33.304374795743
151,"Compound Representations","DMN","0.375",3,"no_label",31,"SingleObject",33.182104960013
151,"Compound Representations","DMN","0.375",4,"label",34,"SingleObject",30.6130975184379
151,"Compound Representations","DMN","0.375",4,"no_label",28,"SingleObject",30.450071070798
151,"Compound Representations","DMN","0.375",5,"label",30,"SingleObject",27.9218202411327
151,"Compound Representations","DMN","0.375",5,"no_label",24,"SingleObject",27.7180371815829
151,"Compound Representations","DMN","0.375",6,"label",26,"SingleObject",25.2305429638276
151,"Compound Representations","DMN","0.375",6,"no_label",21,"SingleObject",24.9860032923678
151,"Compound Representations","DMN","0.375",7,"label",22,"SingleObject",22.5392656865225
151,"Compound Representations","DMN","0.375",7,"no_label",18,"SingleObject",22.2539694031527
153,"Labels as Features","DMN","0.375",0,"no_label",40,"SingleObject",40.2086975040602
153,"Labels as Features","DMN","0.375",0,"label",39,"SingleObject",41.0915899343108
153,"Labels as Features","DMN","0.375",1,"no_label",40,"SingleObject",37.4766636148451
153,"Labels as Features","DMN","0.375",1,"label",36,"SingleObject",38.4003126570057
153,"Labels as Features","DMN","0.375",2,"no_label",39,"SingleObject",34.74462972563
153,"Labels as Features","DMN","0.375",2,"label",34,"SingleObject",35.7090353797006
153,"Labels as Features","DMN","0.375",3,"no_label",36,"SingleObject",32.0125958364149
153,"Labels as Features","DMN","0.375",3,"label",31,"SingleObject",33.0177581023954
153,"Labels as Features","DMN","0.375",4,"no_label",33,"SingleObject",29.2805619471999
153,"Labels as Features","DMN","0.375",4,"label",28,"SingleObject",30.3264808250903
153,"Labels as Features","DMN","0.375",5,"no_label",30,"SingleObject",26.5485280579848
153,"Labels as Features","DMN","0.375",5,"label",26,"SingleObject",27.6352035477852
153,"Labels as Features","DMN","0.375",6,"no_label",28,"SingleObject",23.8164941687697
153,"Labels as Features","DMN","0.375",6,"label",23,"SingleObject",24.9439262704801
153,"Labels as Features","DMN","0.375",7,"no_label",25,"SingleObject",21.0844602795546
153,"Labels as Features","DMN","0.375",7,"label",21,"SingleObject",22.252648993175
155,"Compound Representations","DMN","0.375",0,"no_label",38,"SingleObject",41.3782066276583
155,"Compound Representations","DMN","0.375",0,"label",40,"SingleObject",41.3782066276583
155,"Compound Representations","DMN","0.375",1,"no_label",32,"SingleObject",38.6461727384432
155,"Compound Representations","DMN","0.375",1,"label",35,"SingleObject",38.6869293503532
155,"Compound Representations","DMN","0.375",2,"no_label",28,"SingleObject",35.9141388492281
155,"Compound Representations","DMN","0.375",2,"label",31,"SingleObject",35.9956520730481
155,"Compound Representations","DMN","0.375",3,"no_label",25,"SingleObject",33.182104960013
155,"Compound Representations","DMN","0.375",3,"label",27,"SingleObject",33.304374795743
155,"Compound Representations","DMN","0.375",4,"no_label",22,"SingleObject",30.450071070798
155,"Compound Representations","DMN","0.375",4,"label",23,"SingleObject",30.6130975184379
155,"Compound Representations","DMN","0.375",5,"no_label",18,"SingleObject",27.7180371815829
155,"Compound Representations","DMN","0.375",5,"label",19,"SingleObject",27.9218202411327
155,"Compound Representations","DMN","0.375",6,"no_label",15,"SingleObject",24.9860032923678
155,"Compound Representations","DMN","0.375",6,"label",16,"SingleObject",25.2305429638276
155,"Compound Representations","DMN","0.375",7,"no_label",12,"SingleObject",22.2539694031527
155,"Compound Representations","DMN","0.375",7,"label",12,"SingleObject",22.5392656865225
157,"Labels as Features","DMN","0.375",0,"label",40,"SingleObject",41.0915899343108
157,"Labels as Features","DMN","0.375",0,"no_label",40,"SingleObject",40.2086975040602
157,"Labels as Features","DMN","0.375",1,"label",40,"SingleObject",38.4003126570057
157,"Labels as Features","DMN","0.375",1,"no_label",36,"SingleObject",37.4766636148451
157,"Labels as Features","DMN","0.375",2,"label",40,"SingleObject",35.7090353797006
157,"Labels as Features","DMN","0.375",2,"no_label",32,"SingleObject",34.74462972563
157,"Labels as Features","DMN","0.375",3,"label",39,"SingleObject",33.0177581023954
157,"Labels as Features","DMN","0.375",3,"no_label",29,"SingleObject",32.0125958364149
157,"Labels as Features","DMN","0.375",4,"label",35,"SingleObject",30.3264808250903
157,"Labels as Features","DMN","0.375",4,"no_label",26,"SingleObject",29.2805619471999
157,"Labels as Features","DMN","0.375",5,"label",31,"SingleObject",27.6352035477852
157,"Labels as Features","DMN","0.375",5,"no_label",23,"SingleObject",26.5485280579848
157,"Labels as Features","DMN","0.375",6,"label",27,"SingleObject",24.9439262704801
157,"Labels as Features","DMN","0.375",6,"no_label",19,"SingleObject",23.8164941687697
157,"Labels as Features","DMN","0.375",7,"label",23,"SingleObject",22.252648993175
157,"Labels as Features","DMN","0.375",7,"no_label",17,"SingleObject",21.0844602795546
159,"Compound Representations","DMN","0.375",0,"label",40,"SingleObject",41.3782066276583
159,"Compound Representations","DMN","0.375",0,"no_label",40,"SingleObject",41.3782066276583
159,"Compound Representations","DMN","0.375",1,"label",38,"SingleObject",38.6869293503532
159,"Compound Representations","DMN","0.375",1,"no_label",40,"SingleObject",38.6461727384432
159,"Compound Representations","DMN","0.375",2,"label",35,"SingleObject",35.9956520730481
159,"Compound Representations","DMN","0.375",2,"no_label",40,"SingleObject",35.9141388492281
159,"Compound Representations","DMN","0.375",3,"label",32,"SingleObject",33.304374795743
159,"Compound Representations","DMN","0.375",3,"no_label",38,"SingleObject",33.182104960013
159,"Compound Representations","DMN","0.375",4,"label",29,"SingleObject",30.6130975184379
159,"Compound Representations","DMN","0.375",4,"no_label",34,"SingleObject",30.450071070798
159,"Compound Representations","DMN","0.375",5,"label",26,"SingleObject",27.9218202411327
159,"Compound Representations","DMN","0.375",5,"no_label",30,"SingleObject",27.7180371815829
159,"Compound Representations","DMN","0.375",6,"label",23,"SingleObject",25.2305429638276
159,"Compound Representations","DMN","0.375",6,"no_label",27,"SingleObject",24.9860032923678
159,"Compound Representations","DMN","0.375",7,"label",20,"SingleObject",22.5392656865225
159,"Compound Representations","DMN","0.375",7,"no_label",23,"SingleObject",22.2539694031527
161,"Labels as Features","DMN","0.375",0,"no_label",40,"SingleObject",40.2086975040602
161,"Labels as Features","DMN","0.375",0,"label",36,"SingleObject",41.0915899343108
161,"Labels as Features","DMN","0.375",1,"no_label",36,"SingleObject",37.4766636148451
161,"Labels as Features","DMN","0.375",1,"label",33,"SingleObject",38.4003126570057
161,"Labels as Features","DMN","0.375",2,"no_label",34,"SingleObject",34.74462972563
161,"Labels as Features","DMN","0.375",2,"label",31,"SingleObject",35.7090353797006
161,"Labels as Features","DMN","0.375",3,"no_label",31,"SingleObject",32.0125958364149
161,"Labels as Features","DMN","0.375",3,"label",29,"SingleObject",33.0177581023954
161,"Labels as Features","DMN","0.375",4,"no_label",28,"SingleObject",29.2805619471999
161,"Labels as Features","DMN","0.375",4,"label",26,"SingleObject",30.3264808250903
161,"Labels as Features","DMN","0.375",5,"no_label",26,"SingleObject",26.5485280579848
161,"Labels as Features","DMN","0.375",5,"label",24,"SingleObject",27.6352035477852
161,"Labels as Features","DMN","0.375",6,"no_label",23,"SingleObject",23.8164941687697
161,"Labels as Features","DMN","0.375",6,"label",21,"SingleObject",24.9439262704801
161,"Labels as Features","DMN","0.375",7,"no_label",21,"SingleObject",21.0844602795546
161,"Labels as Features","DMN","0.375",7,"label",19,"SingleObject",22.252648993175
163,"Compound Representations","DMN","0.375",0,"no_label",40,"SingleObject",41.3782066276583
163,"Compound Representations","DMN","0.375",0,"label",40,"SingleObject",41.3782066276583
163,"Compound Representations","DMN","0.375",1,"no_label",40,"SingleObject",38.6461727384432
163,"Compound Representations","DMN","0.375",1,"label",40,"SingleObject",38.6869293503532
163,"Compound Representations","DMN","0.375",2,"no_label",40,"SingleObject",35.9141388492281
163,"Compound Representations","DMN","0.375",2,"label",40,"SingleObject",35.9956520730481
163,"Compound Representations","DMN","0.375",3,"no_label",40,"SingleObject",33.182104960013
163,"Compound Representations","DMN","0.375",3,"label",40,"SingleObject",33.304374795743
163,"Compound Representations","DMN","0.375",4,"no_label",37,"SingleObject",30.450071070798
163,"Compound Representations","DMN","0.375",4,"label",39,"SingleObject",30.6130975184379
163,"Compound Representations","DMN","0.375",5,"no_label",34,"SingleObject",27.7180371815829
163,"Compound Representations","DMN","0.375",5,"label",35,"SingleObject",27.9218202411327
163,"Compound Representations","DMN","0.375",6,"no_label",31,"SingleObject",24.9860032923678
163,"Compound Representations","DMN","0.375",6,"label",31,"SingleObject",25.2305429638276
163,"Compound Representations","DMN","0.375",7,"no_label",27,"SingleObject",22.2539694031527
163,"Compound Representations","DMN","0.375",7,"label",28,"SingleObject",22.5392656865225
165,"Labels as Features","DMN","0.375",0,"label",40,"SingleObject",41.0915899343108
165,"Labels as Features","DMN","0.375",0,"no_label",40,"SingleObject",40.2086975040602
165,"Labels as Features","DMN","0.375",1,"label",40,"SingleObject",38.4003126570057
165,"Labels as Features","DMN","0.375",1,"no_label",40,"SingleObject",37.4766636148451
165,"Labels as Features","DMN","0.375",2,"label",40,"SingleObject",35.7090353797006
165,"Labels as Features","DMN","0.375",2,"no_label",37,"SingleObject",34.74462972563
165,"Labels as Features","DMN","0.375",3,"label",40,"SingleObject",33.0177581023954
165,"Labels as Features","DMN","0.375",3,"no_label",34,"SingleObject",32.0125958364149
165,"Labels as Features","DMN","0.375",4,"label",37,"SingleObject",30.3264808250903
165,"Labels as Features","DMN","0.375",4,"no_label",32,"SingleObject",29.2805619471999
165,"Labels as Features","DMN","0.375",5,"label",33,"SingleObject",27.6352035477852
165,"Labels as Features","DMN","0.375",5,"no_label",29,"SingleObject",26.5485280579848
165,"Labels as Features","DMN","0.375",6,"label",30,"SingleObject",24.9439262704801
165,"Labels as Features","DMN","0.375",6,"no_label",26,"SingleObject",23.8164941687697
165,"Labels as Features","DMN","0.375",7,"label",27,"SingleObject",22.252648993175
165,"Labels as Features","DMN","0.375",7,"no_label",23,"SingleObject",21.0844602795546
167,"Compound Representations","DMN","0.375",0,"label",40,"SingleObject",41.3782066276583
167,"Compound Representations","DMN","0.375",0,"no_label",40,"SingleObject",41.3782066276583
167,"Compound Representations","DMN","0.375",1,"label",40,"SingleObject",38.6869293503532
167,"Compound Representations","DMN","0.375",1,"no_label",38,"SingleObject",38.6461727384432
167,"Compound Representations","DMN","0.375",2,"label",37,"SingleObject",35.9956520730481
167,"Compound Representations","DMN","0.375",2,"no_label",35,"SingleObject",35.9141388492281
167,"Compound Representations","DMN","0.375",3,"label",34,"SingleObject",33.304374795743
167,"Compound Representations","DMN","0.375",3,"no_label",32,"SingleObject",33.182104960013
167,"Compound Representations","DMN","0.375",4,"label",31,"SingleObject",30.6130975184379
167,"Compound Representations","DMN","0.375",4,"no_label",29,"SingleObject",30.450071070798
167,"Compound Representations","DMN","0.375",5,"label",28,"SingleObject",27.9218202411327
167,"Compound Representations","DMN","0.375",5,"no_label",27,"SingleObject",27.7180371815829
167,"Compound Representations","DMN","0.375",6,"label",25,"SingleObject",25.2305429638276
167,"Compound Representations","DMN","0.375",6,"no_label",24,"SingleObject",24.9860032923678
167,"Compound Representations","DMN","0.375",7,"label",22,"SingleObject",22.5392656865225
167,"Compound Representations","DMN","0.375",7,"no_label",21,"SingleObject",22.2539694031527
169,"Labels as Features","DMN","0.375",0,"no_label",40,"SingleObject",40.2086975040602
169,"Labels as Features","DMN","0.375",0,"label",40,"SingleObject",41.0915899343108
169,"Labels as Features","DMN","0.375",1,"no_label",37,"SingleObject",37.4766636148451
169,"Labels as Features","DMN","0.375",1,"label",40,"SingleObject",38.4003126570057
169,"Labels as Features","DMN","0.375",2,"no_label",34,"SingleObject",34.74462972563
169,"Labels as Features","DMN","0.375",2,"label",37,"SingleObject",35.7090353797006
169,"Labels as Features","DMN","0.375",3,"no_label",32,"SingleObject",32.0125958364149
169,"Labels as Features","DMN","0.375",3,"label",35,"SingleObject",33.0177581023954
169,"Labels as Features","DMN","0.375",4,"no_label",30,"SingleObject",29.2805619471999
169,"Labels as Features","DMN","0.375",4,"label",32,"SingleObject",30.3264808250903
169,"Labels as Features","DMN","0.375",5,"no_label",28,"SingleObject",26.5485280579848
169,"Labels as Features","DMN","0.375",5,"label",30,"SingleObject",27.6352035477852
169,"Labels as Features","DMN","0.375",6,"no_label",26,"SingleObject",23.8164941687697
169,"Labels as Features","DMN","0.375",6,"label",27,"SingleObject",24.9439262704801
169,"Labels as Features","DMN","0.375",7,"no_label",24,"SingleObject",21.0844602795546
169,"Labels as Features","DMN","0.375",7,"label",25,"SingleObject",22.252648993175
171,"Compound Representations","DMN","0.375",0,"no_label",40,"SingleObject",41.3782066276583
171,"Compound Representations","DMN","0.375",0,"label",40,"SingleObject",41.3782066276583
171,"Compound Representations","DMN","0.375",1,"no_label",40,"SingleObject",38.6461727384432
171,"Compound Representations","DMN","0.375",1,"label",37,"SingleObject",38.6869293503532
171,"Compound Representations","DMN","0.375",2,"no_label",40,"SingleObject",35.9141388492281
171,"Compound Representations","DMN","0.375",2,"label",34,"SingleObject",35.9956520730481
171,"Compound Representations","DMN","0.375",3,"no_label",39,"SingleObject",33.182104960013
171,"Compound Representations","DMN","0.375",3,"label",31,"SingleObject",33.304374795743
171,"Compound Representations","DMN","0.375",4,"no_label",36,"SingleObject",30.450071070798
171,"Compound Representations","DMN","0.375",4,"label",29,"SingleObject",30.6130975184379
171,"Compound Representations","DMN","0.375",5,"no_label",33,"SingleObject",27.7180371815829
171,"Compound Representations","DMN","0.375",5,"label",26,"SingleObject",27.9218202411327
171,"Compound Representations","DMN","0.375",6,"no_label",29,"SingleObject",24.9860032923678
171,"Compound Representations","DMN","0.375",6,"label",24,"SingleObject",25.2305429638276
171,"Compound Representations","DMN","0.375",7,"no_label",26,"SingleObject",22.2539694031527
171,"Compound Representations","DMN","0.375",7,"label",21,"SingleObject",22.5392656865225
173,"Labels as Features","DMN","0.375",0,"label",40,"SingleObject",41.0915899343108
173,"Labels as Features","DMN","0.375",0,"no_label",39,"SingleObject",40.2086975040602
173,"Labels as Features","DMN","0.375",1,"label",40,"SingleObject",38.4003126570057
173,"Labels as Features","DMN","0.375",1,"no_label",36,"SingleObject",37.4766636148451
173,"Labels as Features","DMN","0.375",2,"label",40,"SingleObject",35.7090353797006
173,"Labels as Features","DMN","0.375",2,"no_label",33,"SingleObject",34.74462972563
173,"Labels as Features","DMN","0.375",3,"label",37,"SingleObject",33.0177581023954
173,"Labels as Features","DMN","0.375",3,"no_label",29,"SingleObject",32.0125958364149
173,"Labels as Features","DMN","0.375",4,"label",33,"SingleObject",30.3264808250903
173,"Labels as Features","DMN","0.375",4,"no_label",26,"SingleObject",29.2805619471999
173,"Labels as Features","DMN","0.375",5,"label",29,"SingleObject",27.6352035477852
173,"Labels as Features","DMN","0.375",5,"no_label",23,"SingleObject",26.5485280579848
173,"Labels as Features","DMN","0.375",6,"label",26,"SingleObject",24.9439262704801
173,"Labels as Features","DMN","0.375",6,"no_label",20,"SingleObject",23.8164941687697
173,"Labels as Features","DMN","0.375",7,"label",22,"SingleObject",22.252648993175
173,"Labels as Features","DMN","0.375",7,"no_label",17,"SingleObject",21.0844602795546
175,"Compound Representations","DMN","0.375",0,"label",40,"SingleObject",41.3782066276583
175,"Compound Representations","DMN","0.375",0,"no_label",39,"SingleObject",41.3782066276583
175,"Compound Representations","DMN","0.375",1,"label",40,"SingleObject",38.6869293503532
175,"Compound Representations","DMN","0.375",1,"no_label",36,"SingleObject",38.6461727384432
175,"Compound Representations","DMN","0.375",2,"label",39,"SingleObject",35.9956520730481
175,"Compound Representations","DMN","0.375",2,"no_label",33,"SingleObject",35.9141388492281
175,"Compound Representations","DMN","0.375",3,"label",35,"SingleObject",33.304374795743
175,"Compound Representations","DMN","0.375",3,"no_label",30,"SingleObject",33.182104960013
175,"Compound Representations","DMN","0.375",4,"label",32,"SingleObject",30.6130975184379
175,"Compound Representations","DMN","0.375",4,"no_label",27,"SingleObject",30.450071070798
175,"Compound Representations","DMN","0.375",5,"label",28,"SingleObject",27.9218202411327
175,"Compound Representations","DMN","0.375",5,"no_label",24,"SingleObject",27.7180371815829
175,"Compound Representations","DMN","0.375",6,"label",25,"SingleObject",25.2305429638276
175,"Compound Representations","DMN","0.375",6,"no_label",21,"SingleObject",24.9860032923678
175,"Compound Representations","DMN","0.375",7,"label",22,"SingleObject",22.5392656865225
175,"Compound Representations","DMN","0.375",7,"no_label",18,"SingleObject",22.2539694031527
177,"Labels as Features","DMN","0.375",0,"no_label",34,"SingleObject",40.2086975040602
177,"Labels as Features","DMN","0.375",0,"label",39,"SingleObject",41.0915899343108
177,"Labels as Features","DMN","0.375",1,"no_label",32,"SingleObject",37.4766636148451
177,"Labels as Features","DMN","0.375",1,"label",37,"SingleObject",38.4003126570057
177,"Labels as Features","DMN","0.375",2,"no_label",30,"SingleObject",34.74462972563
177,"Labels as Features","DMN","0.375",2,"label",34,"SingleObject",35.7090353797006
177,"Labels as Features","DMN","0.375",3,"no_label",29,"SingleObject",32.0125958364149
177,"Labels as Features","DMN","0.375",3,"label",32,"SingleObject",33.0177581023954
177,"Labels as Features","DMN","0.375",4,"no_label",27,"SingleObject",29.2805619471999
177,"Labels as Features","DMN","0.375",4,"label",29,"SingleObject",30.3264808250903
177,"Labels as Features","DMN","0.375",5,"no_label",25,"SingleObject",26.5485280579848
177,"Labels as Features","DMN","0.375",5,"label",27,"SingleObject",27.6352035477852
177,"Labels as Features","DMN","0.375",6,"no_label",23,"SingleObject",23.8164941687697
177,"Labels as Features","DMN","0.375",6,"label",25,"SingleObject",24.9439262704801
177,"Labels as Features","DMN","0.375",7,"no_label",21,"SingleObject",21.0844602795546
177,"Labels as Features","DMN","0.375",7,"label",22,"SingleObject",22.252648993175
179,"Compound Representations","DMN","0.375",0,"no_label",40,"SingleObject",41.3782066276583
179,"Compound Representations","DMN","0.375",0,"label",40,"SingleObject",41.3782066276583
179,"Compound Representations","DMN","0.375",1,"no_label",40,"SingleObject",38.6461727384432
179,"Compound Representations","DMN","0.375",1,"label",38,"SingleObject",38.6869293503532
179,"Compound Representations","DMN","0.375",2,"no_label",39,"SingleObject",35.9141388492281
179,"Compound Representations","DMN","0.375",2,"label",34,"SingleObject",35.9956520730481
179,"Compound Representations","DMN","0.375",3,"no_label",36,"SingleObject",33.182104960013
179,"Compound Representations","DMN","0.375",3,"label",31,"SingleObject",33.304374795743
179,"Compound Representations","DMN","0.375",4,"no_label",32,"SingleObject",30.450071070798
179,"Compound Representations","DMN","0.375",4,"label",27,"SingleObject",30.6130975184379
179,"Compound Representations","DMN","0.375",5,"no_label",28,"SingleObject",27.7180371815829
179,"Compound Representations","DMN","0.375",5,"label",24,"SingleObject",27.9218202411327
179,"Compound Representations","DMN","0.375",6,"no_label",24,"SingleObject",24.9860032923678
179,"Compound Representations","DMN","0.375",6,"label",21,"SingleObject",25.2305429638276
179,"Compound Representations","DMN","0.375",7,"no_label",21,"SingleObject",22.2539694031527
179,"Compound Representations","DMN","0.375",7,"label",17,"SingleObject",22.5392656865225
181,"Labels as Features","DMN","0.375",0,"label",40,"SingleObject",41.0915899343108
181,"Labels as Features","DMN","0.375",0,"no_label",40,"SingleObject",40.2086975040602
181,"Labels as Features","DMN","0.375",1,"label",40,"SingleObject",38.4003126570057
181,"Labels as Features","DMN","0.375",1,"no_label",39,"SingleObject",37.4766636148451
181,"Labels as Features","DMN","0.375",2,"label",36,"SingleObject",35.7090353797006
181,"Labels as Features","DMN","0.375",2,"no_label",35,"SingleObject",34.74462972563
181,"Labels as Features","DMN","0.375",3,"label",33,"SingleObject",33.0177581023954
181,"Labels as Features","DMN","0.375",3,"no_label",32,"SingleObject",32.0125958364149
181,"Labels as Features","DMN","0.375",4,"label",30,"SingleObject",30.3264808250903
181,"Labels as Features","DMN","0.375",4,"no_label",29,"SingleObject",29.2805619471999
181,"Labels as Features","DMN","0.375",5,"label",27,"SingleObject",27.6352035477852
181,"Labels as Features","DMN","0.375",5,"no_label",26,"SingleObject",26.5485280579848
181,"Labels as Features","DMN","0.375",6,"label",24,"SingleObject",24.9439262704801
181,"Labels as Features","DMN","0.375",6,"no_label",23,"SingleObject",23.8164941687697
181,"Labels as Features","DMN","0.375",7,"label",21,"SingleObject",22.252648993175
181,"Labels as Features","DMN","0.375",7,"no_label",20,"SingleObject",21.0844602795546
183,"Compound Representations","DMN","0.375",0,"label",40,"SingleObject",41.3782066276583
183,"Compound Representations","DMN","0.375",0,"no_label",40,"SingleObject",41.3782066276583
183,"Compound Representations","DMN","0.375",1,"label",40,"SingleObject",38.6869293503532
183,"Compound Representations","DMN","0.375",1,"no_label",40,"SingleObject",38.6461727384432
183,"Compound Representations","DMN","0.375",2,"label",40,"SingleObject",35.9956520730481
183,"Compound Representations","DMN","0.375",2,"no_label",40,"SingleObject",35.9141388492281
183,"Compound Representations","DMN","0.375",3,"label",38,"SingleObject",33.304374795743
183,"Compound Representations","DMN","0.375",3,"no_label",40,"SingleObject",33.182104960013
183,"Compound Representations","DMN","0.375",4,"label",33,"SingleObject",30.6130975184379
183,"Compound Representations","DMN","0.375",4,"no_label",38,"SingleObject",30.450071070798
183,"Compound Representations","DMN","0.375",5,"label",29,"SingleObject",27.9218202411327
183,"Compound Representations","DMN","0.375",5,"no_label",33,"SingleObject",27.7180371815829
183,"Compound Representations","DMN","0.375",6,"label",25,"SingleObject",25.2305429638276
183,"Compound Representations","DMN","0.375",6,"no_label",27,"SingleObject",24.9860032923678
183,"Compound Representations","DMN","0.375",7,"label",20,"SingleObject",22.5392656865225
183,"Compound Representations","DMN","0.375",7,"no_label",22,"SingleObject",22.2539694031527
185,"Labels as Features","DMN","0.375",0,"no_label",40,"SingleObject",40.2086975040602
185,"Labels as Features","DMN","0.375",0,"label",40,"SingleObject",41.0915899343108
185,"Labels as Features","DMN","0.375",1,"no_label",40,"SingleObject",37.4766636148451
185,"Labels as Features","DMN","0.375",1,"label",39,"SingleObject",38.4003126570057
185,"Labels as Features","DMN","0.375",2,"no_label",40,"SingleObject",34.74462972563
185,"Labels as Features","DMN","0.375",2,"label",34,"SingleObject",35.7090353797006
185,"Labels as Features","DMN","0.375",3,"no_label",36,"SingleObject",32.0125958364149
185,"Labels as Features","DMN","0.375",3,"label",30,"SingleObject",33.0177581023954
185,"Labels as Features","DMN","0.375",4,"no_label",31,"SingleObject",29.2805619471999
185,"Labels as Features","DMN","0.375",4,"label",26,"SingleObject",30.3264808250903
185,"Labels as Features","DMN","0.375",5,"no_label",27,"SingleObject",26.5485280579848
185,"Labels as Features","DMN","0.375",5,"label",23,"SingleObject",27.6352035477852
185,"Labels as Features","DMN","0.375",6,"no_label",23,"SingleObject",23.8164941687697
185,"Labels as Features","DMN","0.375",6,"label",19,"SingleObject",24.9439262704801
185,"Labels as Features","DMN","0.375",7,"no_label",19,"SingleObject",21.0844602795546
185,"Labels as Features","DMN","0.375",7,"label",15,"SingleObject",22.252648993175
