"subject","theory","step","dist_type","mu"
5,"CR",600,"r_labelled",5
5,"CR",600,"r_unlabelled",5
5,"CR",700,"labelled",0.224218425712909
5,"CR",700,"unlabelled",0.262807021339634
5,"CR",700,"between",1.25455327749297
5,"CR",700,"r_labelled",5
5,"CR",700,"r_unlabelled",5
5,"CR",800,"labelled",0.224522872360379
5,"CR",800,"unlabelled",0.261801183284852
5,"CR",800,"between",1.32714937789782
5,"CR",800,"r_labelled",5
5,"CR",800,"r_unlabelled",5
5,"CR",900,"labelled",0.224997317946048
5,"CR",900,"unlabelled",0.261028774269654
5,"CR",900,"between",1.38124539401866
5,"CR",900,"r_labelled",5
5,"CR",900,"r_unlabelled",5
5,"CR",1000,"labelled",0.225632598459618
5,"CR",1000,"unlabelled",0.260678443609998
5,"CR",1000,"between",1.42052933350991
5,"CR",1000,"r_labelled",5
5,"CR",1000,"r_unlabelled",5
5,"CR",1100,"labelled",0.226416924907947
5,"CR",1100,"unlabelled",0.260816208242357
5,"CR",1100,"between",1.44848407087919
5,"CR",1100,"r_labelled",5
5,"CR",1100,"r_unlabelled",5
5,"CR",1200,"labelled",0.227339962533447
