subject,model,explo_overlap,trial,labelled,i_presentation,error
1,LaF,0.25,7,no_label,17,0.00238649526478
1,LaF,0.25,7,no_label,18,0.00187278789481
1,LaF,0.25,7,no_label,19,0.00146930695332
1,LaF,0.25,7,no_label,20,0.00115308860794
1,LaF,0.25,7,no_label,21,0.000904802694568
2,LaF,0.25,0,no_label,0,3.76167342505
2,LaF,0.25,0,no_label,1,1.36088907961
2,LaF,0.25,0,no_label,2,1.78839826214
2,LaF,0.25,0,no_label,3,1.1048495172
2,LaF,0.25,0,no_label,4,1.01160111926
2,LaF,0.25,0,no_label,5,0.74644359997
2,LaF,0.25,0,no_label,6,0.620041286304
2,LaF,0.25,0,no_label,7,0.482836926871
2,LaF,0.25,0,no_label,8,0.390327975945
2,LaF,0.25,0,no_label,9,0.309091788684
2,LaF,0.25,0,no_label,10,0.247922683384
2,LaF,0.25,0,no_label,11,0.197502404401
2,LaF,0.25,0,no_label,12,0.158088817454
2,LaF,0.25,0,no_label,13,0.12626712497
2,LaF,0.25,0,no_label,14,0.10104762926
2,LaF,0.25,0,no_label,15,0.0808235279808
2,LaF,0.25,0,no_label,16,0.0647063308052
2,LaF,0.25,0,no_label,17,0.0518060283792
2,LaF,0.25,0,no_label,18,0.0414992574536
2,LaF,0.25,0,no_label,19,0.0332509207063
2,LaF,0.25,0,no_label,20,0.0266516984041
2,LaF,0.25,0,no_label,21,0.0213681470717
2,LaF,0.25,0,no_label,22,0.0171370373514
2,LaF,0.25,0,no_label,23,0.0137474417581
2,LaF,0.25,0,no_label,24,0.0110310780503
2,LaF,0.25,0,no_label,25,0.00885363712714
2,LaF,0.25,0,no_label,26,0.0071076133918
2,LaF,0.25,0,no_label,27,0.00570720045211
2,LaF,0.25,0,no_label,28,0.00458365042902
2,LaF,0.25,0,no_label,29,0.00368203090776
2,LaF,0.25,0,no_label,30,0.00295831472258
2,LaF,0.25,0,no_label,31,0.00237728010765
2,LaF,0.25,0,no_label,32,0.00191068982048
2,LaF,0.25,0,no_label,33,0.00153593060963
2,LaF,0.25,0,no_label,34,0.00123486766667
2,LaF,0.25,0,no_label,35,0.000992965759967
2,LaF,0.25,0,label,0,2.12519401104
2,LaF,0.25,0,label,1,0.825865865649
2,LaF,0.25,0,label,2,0.995205423302
2,LaF,0.25,0,label,3,0.628470230501
2,LaF,0.25,0,label,4,0.5590469934
2,LaF,0.25,0,label,5,0.405630409387
2,LaF,0.25,0,label,6,0.333669342354
2,LaF,0.25,0,label,7,0.253008022438
2,LaF,0.25,0,label,8,0.203029981283
2,LaF,0.25,0,label,9,0.156590210142
2,LaF,0.25,0,label,10,0.124459552132
2,LaF,0.25,0,label,11,0.0967809745956
2,LaF,0.25,0,label,12,0.0765901329041
2,LaF,0.25,0,label,13,0.0598355642784
2,LaF,0.25,0,label,14,0.0472523180002
2,LaF,0.25,0,label,15,0.0370242782369
2,LaF,0.25,0,label,16,0.0292079499105
2,LaF,0.25,0,label,17,0.0229309085171
2,LaF,0.25,0,label,18,0.0180815655909
2,LaF,0.25,0,label,19,0.0142152916465
2,LaF,0.25,0,label,20,0.0112074812755
2,LaF,0.25,0,label,21,0.00881985973769
2,LaF,0.25,0,label,22,0.00695387400252
2,LaF,0.25,0,label,23,0.00547651126102
2,LaF,0.25,0,label,24,0.00431839318512
2,LaF,0.25,0,label,25,0.00340288535734
2,LaF,0.25,0,label,26,0.00268372704307
2,LaF,0.25,0,label,27,0.00211572176394
2,LaF,0.25,0,label,28,0.00166890029926
2,LaF,0.25,0,label,29,0.00131615737258
2,LaF,0.25,0,label,30,0.00103839303626
2,LaF,0.25,0,label,31,0.00081915996604
2,LaF,0.25,1,no_label,0,1.72903024741
2,LaF,0.25,1,no_label,1,0.776523432172
2,LaF,0.25,1,no_label,2,0.841999636469
2,LaF,0.25,1,no_label,3,0.591070355738
2,LaF,0.25,1,no_label,4,0.504531746953
2,LaF,0.25,1,no_label,5,0.391589122242
2,LaF,0.25,1,no_label,6,0.318736235355
2,LaF,0.25,1,no_label,7,0.253127143199
2,LaF,0.25,1,no_label,8,0.203784207368
2,LaF,0.25,1,no_label,9,0.162809333588
2,LaF,0.25,1,no_label,10,0.130689893489
2,LaF,0.25,1,no_label,11,0.104617185465
2,LaF,0.25,1,no_label,12,0.0839086761817
2,LaF,0.25,1,no_label,13,0.0672266199106
2,LaF,0.25,1,no_label,14,0.0539106095479
2,LaF,0.25,1,no_label,15,0.0432144628109
2,LaF,0.25,1,no_label,16,0.0346576861833
2,LaF,0.25,1,no_label,17,0.0277919251906
2,LaF,0.25,1,no_label,18,0.0222931652874
2,LaF,0.25,1,no_label,19,0.0178826178952
2,LaF,0.25,1,no_label,20,0.0143478195006
2,LaF,0.25,1,no_label,21,0.0115126001081
2,LaF,0.25,1,no_label,22,0.00923925493818
2,LaF,0.25,1,no_label,23,0.00741557666939
2,LaF,0.25,1,no_label,24,0.00595275949196
2,LaF,0.25,1,no_label,25,0.00477904161086
2,LaF,0.25,1,no_label,26,0.00383726965002
2,LaF,0.25,1,no_label,27,0.00308144221301
2,LaF,0.25,1,no_label,28,0.00247480174297
2,LaF,0.25,1,no_label,29,0.00198781711848
2,LaF,0.25,1,no_label,30,0.00159684879625
2,LaF,0.25,1,no_label,31,0.00128291947394
2,LaF,0.25,1,no_label,32,0.00103082178758
2,LaF,0.25,1,no_label,33,0.00082835070984
2,LaF,0.25,1,label,0,1.57256619445
2,LaF,0.25,1,label,1,0.639406386006
2,LaF,0.25,1,label,2,0.73175851208
2,LaF,0.25,1,label,3,0.484278788603
2,LaF,0.25,1,label,4,0.415843148874
2,LaF,0.25,1,label,5,0.311800425183
2,LaF,0.25,1,label,6,0.250919830573
2,LaF,0.25,1,label,7,0.194333925265
