"subject","theory","model","explo_overlap","trial","labelled","looking_time","experiment","fit"
971,"Compound Representations","DMN","0",0,"label",40,"Category",42.0332080726391
971,"Compound Representations","DMN","0",1,"no_label",40,"Category",39.2936637767015
971,"Compound Representations","DMN","0",1,"label",40,"Category",39.5327025702861
971,"Compound Representations","DMN","0",2,"no_label",40,"Category",36.5541194807638
971,"Compound Representations","DMN","0",2,"label",40,"Category",37.032197067933
971,"Compound Representations","DMN","0",3,"no_label",40,"Category",33.8145751848261
971,"Compound Representations","DMN","0",3,"label",40,"Category",34.53169156558
971,"Compound Representations","DMN","0",4,"no_label",36,"Category",31.0750308888885
971,"Compound Representations","DMN","0",4,"label",35,"Category",32.0311860632269
971,"Compound Representations","DMN","0",5,"no_label",31,"Category",28.3354865929508
971,"Compound Representations","DMN","0",5,"label",30,"Category",29.5306805608739
971,"Compound Representations","DMN","0",6,"no_label",26,"Category",25.5959422970131
971,"Compound Representations","DMN","0",6,"label",26,"Category",27.0301750585208
971,"Compound Representations","DMN","0",7,"no_label",22,"Category",22.8563980010755
971,"Compound Representations","DMN","0",7,"label",21,"Category",24.5296695561678
973,"Labels as Features","DMN","0",0,"label",40,"Category",42.2545941603125
973,"Labels as Features","DMN","0",0,"no_label",38,"Category",41.3313377769986
973,"Labels as Features","DMN","0",1,"label",40,"Category",39.7540886579594
973,"Labels as Features","DMN","0",1,"no_label",35,"Category",38.5917934810609
973,"Labels as Features","DMN","0",2,"label",40,"Category",37.2535831556064
973,"Labels as Features","DMN","0",2,"no_label",32,"Category",35.8522491851233
973,"Labels as Features","DMN","0",3,"label",38,"Category",34.7530776532533
973,"Labels as Features","DMN","0",3,"no_label",29,"Category",33.1127048891856
973,"Labels as Features","DMN","0",4,"label",35,"Category",32.2525721509003
973,"Labels as Features","DMN","0",4,"no_label",27,"Category",30.3731605932479
973,"Labels as Features","DMN","0",5,"label",31,"Category",29.7520666485472
973,"Labels as Features","DMN","0",5,"no_label",24,"Category",27.6336162973103
973,"Labels as Features","DMN","0",6,"label",28,"Category",27.2515611461942
973,"Labels as Features","DMN","0",6,"no_label",21,"Category",24.8940720013726
973,"Labels as Features","DMN","0",7,"label",24,"Category",24.7510556438411
973,"Labels as Features","DMN","0",7,"no_label",19,"Category",22.1545277054349
975,"Compound Representations","DMN","0",0,"label",40,"Category",42.0332080726391
975,"Compound Representations","DMN","0",0,"no_label",40,"Category",42.0332080726391
975,"Compound Representations","DMN","0",1,"label",38,"Category",39.5327025702861
975,"Compound Representations","DMN","0",1,"no_label",39,"Category",39.2936637767015
975,"Compound Representations","DMN","0",2,"label",35,"Category",37.032197067933
975,"Compound Representations","DMN","0",2,"no_label",35,"Category",36.5541194807638
975,"Compound Representations","DMN","0",3,"label",32,"Category",34.53169156558
975,"Compound Representations","DMN","0",3,"no_label",32,"Category",33.8145751848261
975,"Compound Representations","DMN","0",4,"label",29,"Category",32.0311860632269
975,"Compound Representations","DMN","0",4,"no_label",28,"Category",31.0750308888885
975,"Compound Representations","DMN","0",5,"label",26,"Category",29.5306805608739
975,"Compound Representations","DMN","0",5,"no_label",25,"Category",28.3354865929508
975,"Compound Representations","DMN","0",6,"label",23,"Category",27.0301750585208
975,"Compound Representations","DMN","0",6,"no_label",22,"Category",25.5959422970131
975,"Compound Representations","DMN","0",7,"label",20,"Category",24.5296695561678
975,"Compound Representations","DMN","0",7,"no_label",19,"Category",22.8563980010755
977,"Labels as Features","DMN","0",0,"no_label",40,"Category",41.3313377769986
977,"Labels as Features","DMN","0",0,"label",40,"Category",42.2545941603125
977,"Labels as Features","DMN","0",1,"no_label",40,"Category",38.5917934810609
977,"Labels as Features","DMN","0",1,"label",40,"Category",39.7540886579594
977,"Labels as Features","DMN","0",2,"no_label",38,"Category",35.8522491851233
977,"Labels as Features","DMN","0",2,"label",40,"Category",37.2535831556064
977,"Labels as Features","DMN","0",3,"no_label",36,"Category",33.1127048891856
977,"Labels as Features","DMN","0",3,"label",40,"Category",34.7530776532533
977,"Labels as Features","DMN","0",4,"no_label",34,"Category",30.3731605932479
977,"Labels as Features","DMN","0",4,"label",40,"Category",32.2525721509003
977,"Labels as Features","DMN","0",5,"no_label",32,"Category",27.6336162973103
977,"Labels as Features","DMN","0",5,"label",40,"Category",29.7520666485472
977,"Labels as Features","DMN","0",6,"no_label",30,"Category",24.8940720013726
977,"Labels as Features","DMN","0",6,"label",40,"Category",27.2515611461942
977,"Labels as Features","DMN","0",7,"no_label",28,"Category",22.1545277054349
977,"Labels as Features","DMN","0",7,"label",40,"Category",24.7510556438411
979,"Compound Representations","DMN","0",0,"no_label",40,"Category",42.0332080726391
979,"Compound Representations","DMN","0",0,"label",40,"Category",42.0332080726391
979,"Compound Representations","DMN","0",1,"no_label",40,"Category",39.2936637767015
979,"Compound Representations","DMN","0",1,"label",40,"Category",39.5327025702861
979,"Compound Representations","DMN","0",2,"no_label",40,"Category",36.5541194807638
979,"Compound Representations","DMN","0",2,"label",40,"Category",37.032197067933
979,"Compound Representations","DMN","0",3,"no_label",37,"Category",33.8145751848261
979,"Compound Representations","DMN","0",3,"label",40,"Category",34.53169156558
979,"Compound Representations","DMN","0",4,"no_label",33,"Category",31.0750308888885
979,"Compound Representations","DMN","0",4,"label",35,"Category",32.0311860632269
979,"Compound Representations","DMN","0",5,"no_label",29,"Category",28.3354865929508
979,"Compound Representations","DMN","0",5,"label",31,"Category",29.5306805608739
979,"Compound Representations","DMN","0",6,"no_label",25,"Category",25.5959422970131
979,"Compound Representations","DMN","0",6,"label",26,"Category",27.0301750585208
979,"Compound Representations","DMN","0",7,"no_label",21,"Category",22.8563980010755
979,"Compound Representations","DMN","0",7,"label",22,"Category",24.5296695561678
981,"Labels as Features","DMN","0",0,"label",40,"Category",42.2545941603125
981,"Labels as Features","DMN","0",0,"no_label",40,"Category",41.3313377769986
981,"Labels as Features","DMN","0",1,"label",40,"Category",39.7540886579594
981,"Labels as Features","DMN","0",1,"no_label",40,"Category",38.5917934810609
981,"Labels as Features","DMN","0",2,"label",38,"Category",37.2535831556064
981,"Labels as Features","DMN","0",2,"no_label",40,"Category",35.8522491851233
981,"Labels as Features","DMN","0",3,"label",35,"Category",34.7530776532533
981,"Labels as Features","DMN","0",3,"no_label",36,"Category",33.1127048891856
981,"Labels as Features","DMN","0",4,"label",32,"Category",32.2525721509003
981,"Labels as Features","DMN","0",4,"no_label",33,"Category",30.3731605932479
981,"Labels as Features","DMN","0",5,"label",29,"Category",29.7520666485472
981,"Labels as Features","DMN","0",5,"no_label",30,"Category",27.6336162973103
981,"Labels as Features","DMN","0",6,"label",25,"Category",27.2515611461942
981,"Labels as Features","DMN","0",6,"no_label",26,"Category",24.8940720013726
981,"Labels as Features","DMN","0",7,"label",22,"Category",24.7510556438411
981,"Labels as Features","DMN","0",7,"no_label",23,"Category",22.1545277054349
983,"Compound Representations","DMN","0",0,"label",40,"Category",42.0332080726391
983,"Compound Representations","DMN","0",0,"no_label",40,"Category",42.0332080726391
983,"Compound Representations","DMN","0",1,"label",40,"Category",39.5327025702861
983,"Compound Representations","DMN","0",1,"no_label",40,"Category",39.2936637767015
983,"Compound Representations","DMN","0",2,"label",40,"Category",37.032197067933
983,"Compound Representations","DMN","0",2,"no_label",38,"Category",36.5541194807638
983,"Compound Representations","DMN","0",3,"label",40,"Category",34.53169156558
983,"Compound Representations","DMN","0",3,"no_label",34,"Category",33.8145751848261
983,"Compound Representations","DMN","0",4,"label",37,"Category",32.0311860632269
983,"Compound Representations","DMN","0",4,"no_label",30,"Category",31.0750308888885
983,"Compound Representations","DMN","0",5,"label",32,"Category",29.5306805608739
983,"Compound Representations","DMN","0",5,"no_label",26,"Category",28.3354865929508
983,"Compound Representations","DMN","0",6,"label",28,"Category",27.0301750585208
983,"Compound Representations","DMN","0",6,"no_label",22,"Category",25.5959422970131
983,"Compound Representations","DMN","0",7,"label",23,"Category",24.5296695561678
983,"Compound Representations","DMN","0",7,"no_label",18,"Category",22.8563980010755
985,"Labels as Features","DMN","0",0,"no_label",35,"Category",41.3313377769986
985,"Labels as Features","DMN","0",0,"label",40,"Category",42.2545941603125
985,"Labels as Features","DMN","0",1,"no_label",34,"Category",38.5917934810609
985,"Labels as Features","DMN","0",1,"label",40,"Category",39.7540886579594
985,"Labels as Features","DMN","0",2,"no_label",32,"Category",35.8522491851233
985,"Labels as Features","DMN","0",2,"label",38,"Category",37.2535831556064
985,"Labels as Features","DMN","0",3,"no_label",31,"Category",33.1127048891856
985,"Labels as Features","DMN","0",3,"label",34,"Category",34.7530776532533
985,"Labels as Features","DMN","0",4,"no_label",29,"Category",30.3731605932479
985,"Labels as Features","DMN","0",4,"label",32,"Category",32.2525721509003
985,"Labels as Features","DMN","0",5,"no_label",28,"Category",27.6336162973103
985,"Labels as Features","DMN","0",5,"label",30,"Category",29.7520666485472
985,"Labels as Features","DMN","0",6,"no_label",26,"Category",24.8940720013726
985,"Labels as Features","DMN","0",6,"label",28,"Category",27.2515611461942
985,"Labels as Features","DMN","0",7,"no_label",25,"Category",22.1545277054349
985,"Labels as Features","DMN","0",7,"label",27,"Category",24.7510556438411
987,"Compound Representations","DMN","0",0,"no_label",40,"Category",42.0332080726391
987,"Compound Representations","DMN","0",0,"label",35,"Category",42.0332080726391
987,"Compound Representations","DMN","0",1,"no_label",38,"Category",39.2936637767015
987,"Compound Representations","DMN","0",1,"label",30,"Category",39.5327025702861
987,"Compound Representations","DMN","0",2,"no_label",32,"Category",36.5541194807638
987,"Compound Representations","DMN","0",2,"label",26,"Category",37.032197067933
987,"Compound Representations","DMN","0",3,"no_label",26,"Category",33.8145751848261
987,"Compound Representations","DMN","0",3,"label",22,"Category",34.53169156558
987,"Compound Representations","DMN","0",4,"no_label",22,"Category",31.0750308888885
987,"Compound Representations","DMN","0",4,"label",18,"Category",32.0311860632269
987,"Compound Representations","DMN","0",5,"no_label",17,"Category",28.3354865929508
987,"Compound Representations","DMN","0",5,"label",14,"Category",29.5306805608739
987,"Compound Representations","DMN","0",6,"no_label",13,"Category",25.5959422970131
987,"Compound Representations","DMN","0",6,"label",10,"Category",27.0301750585208
987,"Compound Representations","DMN","0",7,"no_label",10,"Category",22.8563980010755
987,"Compound Representations","DMN","0",7,"label",8,"Category",24.5296695561678
989,"Labels as Features","DMN","0",0,"label",40,"Category",42.2545941603125
989,"Labels as Features","DMN","0",0,"no_label",39,"Category",41.3313377769986
989,"Labels as Features","DMN","0",1,"label",40,"Category",39.7540886579594
989,"Labels as Features","DMN","0",1,"no_label",34,"Category",38.5917934810609
989,"Labels as Features","DMN","0",2,"label",38,"Category",37.2535831556064
989,"Labels as Features","DMN","0",2,"no_label",30,"Category",35.8522491851233
989,"Labels as Features","DMN","0",3,"label",33,"Category",34.7530776532533
989,"Labels as Features","DMN","0",3,"no_label",25,"Category",33.1127048891856
989,"Labels as Features","DMN","0",4,"label",27,"Category",32.2525721509003
989,"Labels as Features","DMN","0",4,"no_label",21,"Category",30.3731605932479
989,"Labels as Features","DMN","0",5,"label",22,"Category",29.7520666485472
989,"Labels as Features","DMN","0",5,"no_label",17,"Category",27.6336162973103
989,"Labels as Features","DMN","0",6,"label",18,"Category",27.2515611461942
989,"Labels as Features","DMN","0",6,"no_label",13,"Category",24.8940720013726
989,"Labels as Features","DMN","0",7,"label",13,"Category",24.7510556438411
989,"Labels as Features","DMN","0",7,"no_label",10,"Category",22.1545277054349
991,"Compound Representations","DMN","0",0,"label",40,"Category",42.0332080726391
991,"Compound Representations","DMN","0",0,"no_label",40,"Category",42.0332080726391
991,"Compound Representations","DMN","0",1,"label",40,"Category",39.5327025702861
991,"Compound Representations","DMN","0",1,"no_label",40,"Category",39.2936637767015
991,"Compound Representations","DMN","0",2,"label",40,"Category",37.032197067933
991,"Compound Representations","DMN","0",2,"no_label",40,"Category",36.5541194807638
991,"Compound Representations","DMN","0",3,"label",38,"Category",34.53169156558
991,"Compound Representations","DMN","0",3,"no_label",35,"Category",33.8145751848261
991,"Compound Representations","DMN","0",4,"label",32,"Category",32.0311860632269
991,"Compound Representations","DMN","0",4,"no_label",29,"Category",31.0750308888885
991,"Compound Representations","DMN","0",5,"label",27,"Category",29.5306805608739
991,"Compound Representations","DMN","0",5,"no_label",24,"Category",28.3354865929508
991,"Compound Representations","DMN","0",6,"label",22,"Category",27.0301750585208
991,"Compound Representations","DMN","0",6,"no_label",19,"Category",25.5959422970131
991,"Compound Representations","DMN","0",7,"label",17,"Category",24.5296695561678
991,"Compound Representations","DMN","0",7,"no_label",15,"Category",22.8563980010755
993,"Labels as Features","DMN","0",0,"no_label",40,"Category",41.3313377769986
993,"Labels as Features","DMN","0",0,"label",40,"Category",42.2545941603125
993,"Labels as Features","DMN","0",1,"no_label",40,"Category",38.5917934810609
993,"Labels as Features","DMN","0",1,"label",40,"Category",39.7540886579594
993,"Labels as Features","DMN","0",2,"no_label",40,"Category",35.8522491851233
993,"Labels as Features","DMN","0",2,"label",40,"Category",37.2535831556064
993,"Labels as Features","DMN","0",3,"no_label",40,"Category",33.1127048891856
993,"Labels as Features","DMN","0",3,"label",39,"Category",34.7530776532533
993,"Labels as Features","DMN","0",4,"no_label",40,"Category",30.3731605932479
993,"Labels as Features","DMN","0",4,"label",37,"Category",32.2525721509003
993,"Labels as Features","DMN","0",5,"no_label",36,"Category",27.6336162973103
993,"Labels as Features","DMN","0",5,"label",34,"Category",29.7520666485472
993,"Labels as Features","DMN","0",6,"no_label",29,"Category",24.8940720013726
993,"Labels as Features","DMN","0",6,"label",32,"Category",27.2515611461942
993,"Labels as Features","DMN","0",7,"no_label",25,"Category",22.1545277054349
993,"Labels as Features","DMN","0",7,"label",29,"Category",24.7510556438411
995,"Compound Representations","DMN","0",0,"no_label",40,"Category",42.0332080726391
995,"Compound Representations","DMN","0",0,"label",40,"Category",42.0332080726391
995,"Compound Representations","DMN","0",1,"no_label",40,"Category",39.2936637767015
995,"Compound Representations","DMN","0",1,"label",40,"Category",39.5327025702861
995,"Compound Representations","DMN","0",2,"no_label",40,"Category",36.5541194807638
995,"Compound Representations","DMN","0",2,"label",40,"Category",37.032197067933
995,"Compound Representations","DMN","0",3,"no_label",40,"Category",33.8145751848261
995,"Compound Representations","DMN","0",3,"label",40,"Category",34.53169156558
995,"Compound Representations","DMN","0",4,"no_label",40,"Category",31.0750308888885
995,"Compound Representations","DMN","0",4,"label",37,"Category",32.0311860632269
995,"Compound Representations","DMN","0",5,"no_label",37,"Category",28.3354865929508
995,"Compound Representations","DMN","0",5,"label",34,"Category",29.5306805608739
995,"Compound Representations","DMN","0",6,"no_label",35,"Category",25.5959422970131
995,"Compound Representations","DMN","0",6,"label",32,"Category",27.0301750585208
995,"Compound Representations","DMN","0",7,"no_label",32,"Category",22.8563980010755
995,"Compound Representations","DMN","0",7,"label",29,"Category",24.5296695561678
997,"Labels as Features","DMN","0",0,"label",40,"Category",42.2545941603125
997,"Labels as Features","DMN","0",0,"no_label",36,"Category",41.3313377769986
997,"Labels as Features","DMN","0",1,"label",40,"Category",39.7540886579594
997,"Labels as Features","DMN","0",1,"no_label",32,"Category",38.5917934810609
997,"Labels as Features","DMN","0",2,"label",40,"Category",37.2535831556064
997,"Labels as Features","DMN","0",2,"no_label",29,"Category",35.8522491851233
997,"Labels as Features","DMN","0",3,"label",40,"Category",34.7530776532533
997,"Labels as Features","DMN","0",3,"no_label",26,"Category",33.1127048891856
997,"Labels as Features","DMN","0",4,"label",40,"Category",32.2525721509003
997,"Labels as Features","DMN","0",4,"no_label",23,"Category",30.3731605932479
997,"Labels as Features","DMN","0",5,"label",40,"Category",29.7520666485472
997,"Labels as Features","DMN","0",5,"no_label",20,"Category",27.6336162973103
997,"Labels as Features","DMN","0",6,"label",35,"Category",27.2515611461942
997,"Labels as Features","DMN","0",6,"no_label",17,"Category",24.8940720013726
997,"Labels as Features","DMN","0",7,"label",29,"Category",24.7510556438411
997,"Labels as Features","DMN","0",7,"no_label",15,"Category",22.1545277054349
999,"Compound Representations","DMN","0",0,"label",40,"Category",42.0332080726391
999,"Compound Representations","DMN","0",0,"no_label",40,"Category",42.0332080726391
999,"Compound Representations","DMN","0",1,"label",40,"Category",39.5327025702861
999,"Compound Representations","DMN","0",1,"no_label",40,"Category",39.2936637767015
999,"Compound Representations","DMN","0",2,"label",39,"Category",37.032197067933
999,"Compound Representations","DMN","0",2,"no_label",38,"Category",36.5541194807638
999,"Compound Representations","DMN","0",3,"label",36,"Category",34.53169156558
999,"Compound Representations","DMN","0",3,"no_label",35,"Category",33.8145751848261
999,"Compound Representations","DMN","0",4,"label",33,"Category",32.0311860632269
999,"Compound Representations","DMN","0",4,"no_label",32,"Category",31.0750308888885
999,"Compound Representations","DMN","0",5,"label",30,"Category",29.5306805608739
999,"Compound Representations","DMN","0",5,"no_label",29,"Category",28.3354865929508
999,"Compound Representations","DMN","0",6,"label",27,"Category",27.0301750585208
999,"Compound Representations","DMN","0",6,"no_label",26,"Category",25.5959422970131
999,"Compound Representations","DMN","0",7,"label",24,"Category",24.5296695561678
999,"Compound Representations","DMN","0",7,"no_label",23,"Category",22.8563980010755
1001,"Labels as Features","DMN","0",0,"no_label",40,"Category",41.3313377769986
1001,"Labels as Features","DMN","0",0,"label",40,"Category",42.2545941603125
1001,"Labels as Features","DMN","0",1,"no_label",40,"Category",38.5917934810609
1001,"Labels as Features","DMN","0",1,"label",40,"Category",39.7540886579594
1001,"Labels as Features","DMN","0",2,"no_label",40,"Category",35.8522491851233
1001,"Labels as Features","DMN","0",2,"label",40,"Category",37.2535831556064
1001,"Labels as Features","DMN","0",3,"no_label",40,"Category",33.1127048891856
1001,"Labels as Features","DMN","0",3,"label",40,"Category",34.7530776532533
1001,"Labels as Features","DMN","0",4,"no_label",40,"Category",30.3731605932479
1001,"Labels as Features","DMN","0",4,"label",40,"Category",32.2525721509003
1001,"Labels as Features","DMN","0",5,"no_label",40,"Category",27.6336162973103
1001,"Labels as Features","DMN","0",5,"label",40,"Category",29.7520666485472
1001,"Labels as Features","DMN","0",6,"no_label",39,"Category",24.8940720013726
1001,"Labels as Features","DMN","0",6,"label",40,"Category",27.2515611461942
1001,"Labels as Features","DMN","0",7,"no_label",36,"Category",22.1545277054349
1001,"Labels as Features","DMN","0",7,"label",39,"Category",24.7510556438411
1003,"Compound Representations","DMN","0",0,"no_label",40,"Category",42.0332080726391
1003,"Compound Representations","DMN","0",0,"label",40,"Category",42.0332080726391
1003,"Compound Representations","DMN","0",1,"no_label",40,"Category",39.2936637767015
1003,"Compound Representations","DMN","0",1,"label",40,"Category",39.5327025702861
1003,"Compound Representations","DMN","0",2,"no_label",37,"Category",36.5541194807638
1003,"Compound Representations","DMN","0",2,"label",40,"Category",37.032197067933
1003,"Compound Representations","DMN","0",3,"no_label",33,"Category",33.8145751848261
1003,"Compound Representations","DMN","0",3,"label",40,"Category",34.53169156558
1003,"Compound Representations","DMN","0",4,"no_label",30,"Category",31.0750308888885
1003,"Compound Representations","DMN","0",4,"label",38,"Category",32.0311860632269
1003,"Compound Representations","DMN","0",5,"no_label",26,"Category",28.3354865929508
1003,"Compound Representations","DMN","0",5,"label",34,"Category",29.5306805608739
1003,"Compound Representations","DMN","0",6,"no_label",23,"Category",25.5959422970131
1003,"Compound Representations","DMN","0",6,"label",29,"Category",27.0301750585208
1003,"Compound Representations","DMN","0",7,"no_label",20,"Category",22.8563980010755
1003,"Compound Representations","DMN","0",7,"label",24,"Category",24.5296695561678
1005,"Labels as Features","DMN","0",0,"label",40,"Category",42.2545941603125
1005,"Labels as Features","DMN","0",0,"no_label",40,"Category",41.3313377769986
1005,"Labels as Features","DMN","0",1,"label",40,"Category",39.7540886579594
1005,"Labels as Features","DMN","0",1,"no_label",40,"Category",38.5917934810609
1005,"Labels as Features","DMN","0",2,"label",40,"Category",37.2535831556064
1005,"Labels as Features","DMN","0",2,"no_label",40,"Category",35.8522491851233
1005,"Labels as Features","DMN","0",3,"label",40,"Category",34.7530776532533
1005,"Labels as Features","DMN","0",3,"no_label",40,"Category",33.1127048891856
1005,"Labels as Features","DMN","0",4,"label",39,"Category",32.2525721509003
1005,"Labels as Features","DMN","0",4,"no_label",40,"Category",30.3731605932479
1005,"Labels as Features","DMN","0",5,"label",35,"Category",29.7520666485472
1005,"Labels as Features","DMN","0",5,"no_label",37,"Category",27.6336162973103
1005,"Labels as Features","DMN","0",6,"label",31,"Category",27.2515611461942
1005,"Labels as Features","DMN","0",6,"no_label",32,"Category",24.8940720013726
1005,"Labels as Features","DMN","0",7,"label",27,"Category",24.7510556438411
1005,"Labels as Features","DMN","0",7,"no_label",28,"Category",22.1545277054349
1007,"Compound Representations","DMN","0",0,"label",40,"Category",42.0332080726391
1007,"Compound Representations","DMN","0",0,"no_label",40,"Category",42.0332080726391
1007,"Compound Representations","DMN","0",1,"label",36,"Category",39.5327025702861
1007,"Compound Representations","DMN","0",1,"no_label",40,"Category",39.2936637767015
1007,"Compound Representations","DMN","0",2,"label",33,"Category",37.032197067933
1007,"Compound Representations","DMN","0",2,"no_label",38,"Category",36.5541194807638
1007,"Compound Representations","DMN","0",3,"label",30,"Category",34.53169156558
1007,"Compound Representations","DMN","0",3,"no_label",35,"Category",33.8145751848261
1007,"Compound Representations","DMN","0",4,"label",27,"Category",32.0311860632269
1007,"Compound Representations","DMN","0",4,"no_label",31,"Category",31.0750308888885
1007,"Compound Representations","DMN","0",5,"label",24,"Category",29.5306805608739
1007,"Compound Representations","DMN","0",5,"no_label",27,"Category",28.3354865929508
1007,"Compound Representations","DMN","0",6,"label",21,"Category",27.0301750585208
1007,"Compound Representations","DMN","0",6,"no_label",24,"Category",25.5959422970131
1007,"Compound Representations","DMN","0",7,"label",18,"Category",24.5296695561678
1007,"Compound Representations","DMN","0",7,"no_label",20,"Category",22.8563980010755
1009,"Labels as Features","DMN","0",0,"no_label",40,"Category",41.3313377769986
1009,"Labels as Features","DMN","0",0,"label",40,"Category",42.2545941603125
1009,"Labels as Features","DMN","0",1,"no_label",40,"Category",38.5917934810609
1009,"Labels as Features","DMN","0",1,"label",40,"Category",39.7540886579594
1009,"Labels as Features","DMN","0",2,"no_label",38,"Category",35.8522491851233
1009,"Labels as Features","DMN","0",2,"label",40,"Category",37.2535831556064
1009,"Labels as Features","DMN","0",3,"no_label",37,"Category",33.1127048891856
1009,"Labels as Features","DMN","0",3,"label",39,"Category",34.7530776532533
1009,"Labels as Features","DMN","0",4,"no_label",35,"Category",30.3731605932479
1009,"Labels as Features","DMN","0",4,"label",37,"Category",32.2525721509003
1009,"Labels as Features","DMN","0",5,"no_label",33,"Category",27.6336162973103
1009,"Labels as Features","DMN","0",5,"label",35,"Category",29.7520666485472
1009,"Labels as Features","DMN","0",6,"no_label",31,"Category",24.8940720013726
1009,"Labels as Features","DMN","0",6,"label",33,"Category",27.2515611461942
1009,"Labels as Features","DMN","0",7,"no_label",30,"Category",22.1545277054349
1009,"Labels as Features","DMN","0",7,"label",31,"Category",24.7510556438411
1011,"Compound Representations","DMN","0",0,"no_label",40,"Category",42.0332080726391
1011,"Compound Representations","DMN","0",0,"label",40,"Category",42.0332080726391
1011,"Compound Representations","DMN","0",1,"no_label",33,"Category",39.2936637767015
1011,"Compound Representations","DMN","0",1,"label",35,"Category",39.5327025702861
1011,"Compound Representations","DMN","0",2,"no_label",30,"Category",36.5541194807638
1011,"Compound Representations","DMN","0",2,"label",30,"Category",37.032197067933
1011,"Compound Representations","DMN","0",3,"no_label",27,"Category",33.8145751848261
1011,"Compound Representations","DMN","0",3,"label",26,"Category",34.53169156558
1011,"Compound Representations","DMN","0",4,"no_label",25,"Category",31.0750308888885
1011,"Compound Representations","DMN","0",4,"label",23,"Category",32.0311860632269
1011,"Compound Representations","DMN","0",5,"no_label",22,"Category",28.3354865929508
1011,"Compound Representations","DMN","0",5,"label",20,"Category",29.5306805608739
1011,"Compound Representations","DMN","0",6,"no_label",19,"Category",25.5959422970131
1011,"Compound Representations","DMN","0",6,"label",17,"Category",27.0301750585208
1011,"Compound Representations","DMN","0",7,"no_label",16,"Category",22.8563980010755
1011,"Compound Representations","DMN","0",7,"label",15,"Category",24.5296695561678
1013,"Labels as Features","DMN","0",0,"label",40,"Category",42.2545941603125
1013,"Labels as Features","DMN","0",0,"no_label",40,"Category",41.3313377769986
1013,"Labels as Features","DMN","0",1,"label",38,"Category",39.7540886579594
1013,"Labels as Features","DMN","0",1,"no_label",37,"Category",38.5917934810609
1013,"Labels as Features","DMN","0",2,"label",35,"Category",37.2535831556064
1013,"Labels as Features","DMN","0",2,"no_label",32,"Category",35.8522491851233
1013,"Labels as Features","DMN","0",3,"label",32,"Category",34.7530776532533
1013,"Labels as Features","DMN","0",3,"no_label",29,"Category",33.1127048891856
1013,"Labels as Features","DMN","0",4,"label",29,"Category",32.2525721509003
1013,"Labels as Features","DMN","0",4,"no_label",27,"Category",30.3731605932479
1013,"Labels as Features","DMN","0",5,"label",27,"Category",29.7520666485472
1013,"Labels as Features","DMN","0",5,"no_label",24,"Category",27.6336162973103
1013,"Labels as Features","DMN","0",6,"label",24,"Category",27.2515611461942
1013,"Labels as Features","DMN","0",6,"no_label",22,"Category",24.8940720013726
1013,"Labels as Features","DMN","0",7,"label",22,"Category",24.7510556438411
1013,"Labels as Features","DMN","0",7,"no_label",20,"Category",22.1545277054349
1015,"Compound Representations","DMN","0",0,"label",40,"Category",42.0332080726391
1015,"Compound Representations","DMN","0",0,"no_label",40,"Category",42.0332080726391
1015,"Compound Representations","DMN","0",1,"label",40,"Category",39.5327025702861
1015,"Compound Representations","DMN","0",1,"no_label",40,"Category",39.2936637767015
1015,"Compound Representations","DMN","0",2,"label",40,"Category",37.032197067933
1015,"Compound Representations","DMN","0",2,"no_label",40,"Category",36.5541194807638
1015,"Compound Representations","DMN","0",3,"label",40,"Category",34.53169156558
1015,"Compound Representations","DMN","0",3,"no_label",39,"Category",33.8145751848261
1015,"Compound Representations","DMN","0",4,"label",40,"Category",32.0311860632269
1015,"Compound Representations","DMN","0",4,"no_label",33,"Category",31.0750308888885
1015,"Compound Representations","DMN","0",5,"label",35,"Category",29.5306805608739
1015,"Compound Representations","DMN","0",5,"no_label",27,"Category",28.3354865929508
1015,"Compound Representations","DMN","0",6,"label",28,"Category",27.0301750585208
1015,"Compound Representations","DMN","0",6,"no_label",21,"Category",25.5959422970131
1015,"Compound Representations","DMN","0",7,"label",21,"Category",24.5296695561678
1015,"Compound Representations","DMN","0",7,"no_label",16,"Category",22.8563980010755
1017,"Labels as Features","DMN","0",0,"no_label",40,"Category",41.3313377769986
1017,"Labels as Features","DMN","0",0,"label",40,"Category",42.2545941603125
1017,"Labels as Features","DMN","0",1,"no_label",40,"Category",38.5917934810609
1017,"Labels as Features","DMN","0",1,"label",40,"Category",39.7540886579594
1017,"Labels as Features","DMN","0",2,"no_label",40,"Category",35.8522491851233
1017,"Labels as Features","DMN","0",2,"label",40,"Category",37.2535831556064
1017,"Labels as Features","DMN","0",3,"no_label",40,"Category",33.1127048891856
1017,"Labels as Features","DMN","0",3,"label",40,"Category",34.7530776532533
1017,"Labels as Features","DMN","0",4,"no_label",38,"Category",30.3731605932479
1017,"Labels as Features","DMN","0",4,"label",36,"Category",32.2525721509003
1017,"Labels as Features","DMN","0",5,"no_label",34,"Category",27.6336162973103
1017,"Labels as Features","DMN","0",5,"label",32,"Category",29.7520666485472
1017,"Labels as Features","DMN","0",6,"no_label",30,"Category",24.8940720013726
1017,"Labels as Features","DMN","0",6,"label",28,"Category",27.2515611461942
1017,"Labels as Features","DMN","0",7,"no_label",26,"Category",22.1545277054349
1017,"Labels as Features","DMN","0",7,"label",24,"Category",24.7510556438411
1019,"Compound Representations","DMN","0",0,"no_label",40,"Category",42.0332080726391
