subject,theory,model,explo_overlap,trial,labelled,i_presentation,error
52,LaF,BPN,0,0,label,25,0.00286665457695
52,LaF,BPN,0,0,label,26,0.00219905943593
52,LaF,BPN,0,0,label,27,0.00168733823443
52,LaF,BPN,0,0,label,28,0.00129481271163
52,LaF,BPN,0,0,label,29,0.000993873041757
52,LaF,BPN,0,0,label,30,NA
52,LaF,BPN,0,0,label,31,NA
52,LaF,BPN,0,0,label,32,NA
52,LaF,BPN,0,0,label,33,NA
52,LaF,BPN,0,0,label,34,NA
52,LaF,BPN,0,0,label,35,NA
52,LaF,BPN,0,0,label,36,NA
52,LaF,BPN,0,0,label,37,NA
52,LaF,BPN,0,0,label,38,NA
52,LaF,BPN,0,0,label,39,NA
52,LaF,BPN,0,0,label,40,NA
52,LaF,BPN,0,0,label,41,NA
52,LaF,BPN,0,0,label,42,NA
52,LaF,BPN,0,0,label,43,NA
52,LaF,BPN,0,0,label,44,NA
52,LaF,BPN,0,0,label,45,NA
52,LaF,BPN,0,0,label,46,NA
52,LaF,BPN,0,0,label,47,NA
52,LaF,BPN,0,0,label,48,NA
52,LaF,BPN,0,0,label,49,NA
52,LaF,BPN,0,0,label,50,NA
52,LaF,BPN,0,0,label,51,NA
52,LaF,BPN,0,0,label,52,NA
52,LaF,BPN,0,0,label,53,NA
52,LaF,BPN,0,0,label,54,NA
52,LaF,BPN,0,0,label,55,NA
52,LaF,BPN,0,0,label,56,NA
52,LaF,BPN,0,0,label,57,NA
52,LaF,BPN,0,0,label,58,NA
52,LaF,BPN,0,0,label,59,NA
52,LaF,BPN,0,0,label,60,NA
52,LaF,BPN,0,0,label,61,NA
52,LaF,BPN,0,0,label,62,NA
52,LaF,BPN,0,0,label,63,NA
52,LaF,BPN,0,0,label,64,NA
52,LaF,BPN,0,0,label,65,NA
52,LaF,BPN,0,0,label,66,NA
52,LaF,BPN,0,0,label,67,NA
52,LaF,BPN,0,0,label,68,NA
52,LaF,BPN,0,0,label,69,NA
52,LaF,BPN,0,0,label,70,NA
52,LaF,BPN,0,0,label,71,NA
52,LaF,BPN,0,0,label,72,NA
52,LaF,BPN,0,0,label,73,NA
52,LaF,BPN,0,0,label,74,NA
52,LaF,BPN,0,0,label,75,NA
52,LaF,BPN,0,0,label,76,NA
52,LaF,BPN,0,0,label,77,NA
52,LaF,BPN,0,0,label,78,NA
52,LaF,BPN,0,0,label,79,NA
52,LaF,BPN,0,0,label,80,NA
52,LaF,BPN,0,0,label,81,NA
52,LaF,BPN,0,0,label,82,NA
52,LaF,BPN,0,0,label,83,NA
52,LaF,BPN,0,0,label,84,NA
52,LaF,BPN,0,0,label,85,NA
52,LaF,BPN,0,0,label,86,NA
52,LaF,BPN,0,0,label,87,NA
52,LaF,BPN,0,0,label,88,NA
52,LaF,BPN,0,0,label,89,NA
52,LaF,BPN,0,0,label,90,NA
52,LaF,BPN,0,0,label,91,NA
52,LaF,BPN,0,0,label,92,NA
52,LaF,BPN,0,0,label,93,NA
52,LaF,BPN,0,0,label,94,NA
52,LaF,BPN,0,0,label,95,NA
52,LaF,BPN,0,0,label,96,NA
52,LaF,BPN,0,0,label,97,NA
52,LaF,BPN,0,0,label,98,NA
52,LaF,BPN,0,0,label,99,NA
52,LaF,BPN,0,0,no_label,0,2.72410725229
52,LaF,BPN,0,0,no_label,1,0.901920366418
52,LaF,BPN,0,0,no_label,2,1.24434462789
52,LaF,BPN,0,0,no_label,3,0.708932124069
52,LaF,BPN,0,0,no_label,4,0.666937975241
52,LaF,BPN,0,0,no_label,5,0.459467198262
52,LaF,BPN,0,0,no_label,6,0.384826176423
52,LaF,BPN,0,0,no_label,7,0.284285254146
52,LaF,BPN,0,0,no_label,8,0.228699582816
52,LaF,BPN,0,0,no_label,9,0.173777200615
52,LaF,BPN,0,0,no_label,10,0.13761571168
52,LaF,BPN,0,0,no_label,11,0.105931171375
52,LaF,BPN,0,0,no_label,12,0.0833211421328
52,LaF,BPN,0,0,no_label,13,0.0645692726307
52,LaF,BPN,0,0,no_label,14,0.0506320547162
52,LaF,BPN,0,0,no_label,15,0.0393863355196
52,LaF,BPN,0,0,no_label,16,0.0308426786199
52,LaF,BPN,0,0,no_label,17,0.0240473681883
52,LaF,BPN,0,0,no_label,18,0.0188208943819
52,LaF,BPN,0,0,no_label,19,0.0146956512024
52,LaF,BPN,0,0,no_label,20,0.0115002193427
52,LaF,BPN,0,0,no_label,21,0.00898829745726
52,LaF,BPN,0,0,no_label,22,0.00703439096441
52,LaF,BPN,0,0,no_label,23,0.00550166404003
52,LaF,BPN,0,0,no_label,24,0.00430640694687
52,LaF,BPN,0,0,no_label,25,0.00336977163503
52,LaF,BPN,0,0,no_label,26,0.00263820968506
52,LaF,BPN,0,0,no_label,27,0.00206520141416
52,LaF,BPN,0,0,no_label,28,0.00161719632509
52,LaF,BPN,0,0,no_label,29,0.00126634024471
52,LaF,BPN,0,0,no_label,30,NA
52,LaF,BPN,0,0,no_label,31,NA
52,LaF,BPN,0,0,no_label,32,NA
52,LaF,BPN,0,0,no_label,33,NA
52,LaF,BPN,0,0,no_label,34,NA
52,LaF,BPN,0,0,no_label,35,NA
52,LaF,BPN,0,0,no_label,36,NA
52,LaF,BPN,0,0,no_label,37,NA
52,LaF,BPN,0,0,no_label,38,NA
52,LaF,BPN,0,0,no_label,39,NA
52,LaF,BPN,0,0,no_label,40,NA
52,LaF,BPN,0,0,no_label,41,NA
52,LaF,BPN,0,0,no_label,42,NA
52,LaF,BPN,0,0,no_label,43,NA
52,LaF,BPN,0,0,no_label,44,NA
52,LaF,BPN,0,0,no_label,45,NA
52,LaF,BPN,0,0,no_label,46,NA
52,LaF,BPN,0,0,no_label,47,NA
52,LaF,BPN,0,0,no_label,48,NA
52,LaF,BPN,0,0,no_label,49,NA
52,LaF,BPN,0,0,no_label,50,NA
52,LaF,BPN,0,0,no_label,51,NA
52,LaF,BPN,0,0,no_label,52,NA
52,LaF,BPN,0,0,no_label,53,NA
52,LaF,BPN,0,0,no_label,54,NA
52,LaF,BPN,0,0,no_label,55,NA
52,LaF,BPN,0,0,no_label,56,NA
52,LaF,BPN,0,0,no_label,57,NA
52,LaF,BPN,0,0,no_label,58,NA
52,LaF,BPN,0,0,no_label,59,NA
52,LaF,BPN,0,0,no_label,60,NA
52,LaF,BPN,0,0,no_label,61,NA
52,LaF,BPN,0,0,no_label,62,NA
52,LaF,BPN,0,0,no_label,63,NA
52,LaF,BPN,0,0,no_label,64,NA
52,LaF,BPN,0,0,no_label,65,NA
52,LaF,BPN,0,0,no_label,66,NA
52,LaF,BPN,0,0,no_label,67,NA
52,LaF,BPN,0,0,no_label,68,NA
52,LaF,BPN,0,0,no_label,69,NA
52,LaF,BPN,0,0,no_label,70,NA
52,LaF,BPN,0,0,no_label,71,NA
52,LaF,BPN,0,0,no_label,72,NA
52,LaF,BPN,0,0,no_label,73,NA
52,LaF,BPN,0,0,no_label,74,NA
52,LaF,BPN,0,0,no_label,75,NA
52,LaF,BPN,0,0,no_label,76,NA
52,LaF,BPN,0,0,no_label,77,NA
52,LaF,BPN,0,0,no_label,78,NA
52,LaF,BPN,0,0,no_label,79,NA
52,LaF,BPN,0,0,no_label,80,NA
52,LaF,BPN,0,0,no_label,81,NA
52,LaF,BPN,0,0,no_label,82,NA
52,LaF,BPN,0,0,no_label,83,NA
52,LaF,BPN,0,0,no_label,84,NA
52,LaF,BPN,0,0,no_label,85,NA
52,LaF,BPN,0,0,no_label,86,NA
52,LaF,BPN,0,0,no_label,87,NA
52,LaF,BPN,0,0,no_label,88,NA
52,LaF,BPN,0,0,no_label,89,NA
52,LaF,BPN,0,0,no_label,90,NA
52,LaF,BPN,0,0,no_label,91,NA
52,LaF,BPN,0,0,no_label,92,NA
52,LaF,BPN,0,0,no_label,93,NA
52,LaF,BPN,0,0,no_label,94,NA
52,LaF,BPN,0,0,no_label,95,NA
52,LaF,BPN,0,0,no_label,96,NA
52,LaF,BPN,0,0,no_label,97,NA
52,LaF,BPN,0,0,no_label,98,NA
52,LaF,BPN,0,0,no_label,99,NA
52,LaF,BPN,0,1,label,0,2.49077159523
52,LaF,BPN,0,1,label,1,0.779802179403
52,LaF,BPN,0,1,label,2,1.14424164851
52,LaF,BPN,0,1,label,3,0.601479442822
52,LaF,BPN,0,1,label,4,0.603651712395
52,LaF,BPN,0,1,label,5,0.381338275462
52,LaF,BPN,0,1,label,6,0.337626312561
52,LaF,BPN,0,1,label,7,0.229613469424
52,LaF,BPN,0,1,label,8,0.193297997885
52,LaF,BPN,0,1,label,9,0.136063624141
52,LaF,BPN,0,1,label,10,0.11179769909
52,LaF,BPN,0,1,label,11,0.0802269333368
52,LaF,BPN,0,1,label,12,0.0650070518122
52,LaF,BPN,0,1,label,13,0.047248731654
52,LaF,BPN,0,1,label,14,0.0379321505057
52,LaF,BPN,0,1,label,15,0.027834100728
52,LaF,BPN,0,1,label,16,0.0221940090739
52,LaF,BPN,0,1,label,17,0.0164109601088
52,LaF,BPN,0,1,label,18,0.0130161751425
52,LaF,BPN,0,1,label,19,0.00968656913066
52,LaF,BPN,0,1,label,20,0.00764998243879
52,LaF,BPN,0,1,label,21,0.00572448646766
52,LaF,BPN,0,1,label,22,0.00450515446508
52,LaF,BPN,0,1,label,23,0.00338735121619
52,LaF,BPN,0,1,label,24,0.00265821777539
52,LaF,BPN,0,1,label,25,0.00200704193523
52,LaF,BPN,0,1,label,26,0.00157134663051
52,LaF,BPN,0,1,label,27,0.00119078961001
52,LaF,BPN,0,1,label,28,0.0009305267352
52,LaF,BPN,0,1,label,29,NA
52,LaF,BPN,0,1,label,30,NA
52,LaF,BPN,0,1,label,31,NA
52,LaF,BPN,0,1,label,32,NA
52,LaF,BPN,0,1,label,33,NA
52,LaF,BPN,0,1,label,34,NA
52,LaF,BPN,0,1,label,35,NA
52,LaF,BPN,0,1,label,36,NA
52,LaF,BPN,0,1,label,37,NA
52,LaF,BPN,0,1,label,38,NA
52,LaF,BPN,0,1,label,39,NA
52,LaF,BPN,0,1,label,40,NA
52,LaF,BPN,0,1,label,41,NA
52,LaF,BPN,0,1,label,42,NA
52,LaF,BPN,0,1,label,43,NA
52,LaF,BPN,0,1,label,44,NA
52,LaF,BPN,0,1,label,45,NA
52,LaF,BPN,0,1,label,46,NA
52,LaF,BPN,0,1,label,47,NA
52,LaF,BPN,0,1,label,48,NA
52,LaF,BPN,0,1,label,49,NA
52,LaF,BPN,0,1,label,50,NA
52,LaF,BPN,0,1,label,51,NA
52,LaF,BPN,0,1,label,52,NA
52,LaF,BPN,0,1,label,53,NA
52,LaF,BPN,0,1,label,54,NA
52,LaF,BPN,0,1,label,55,NA
52,LaF,BPN,0,1,label,56,NA
52,LaF,BPN,0,1,label,57,NA
52,LaF,BPN,0,1,label,58,NA
52,LaF,BPN,0,1,label,59,NA
52,LaF,BPN,0,1,label,60,NA
52,LaF,BPN,0,1,label,61,NA
52,LaF,BPN,0,1,label,62,NA
52,LaF,BPN,0,1,label,63,NA
52,LaF,BPN,0,1,label,64,NA
52,LaF,BPN,0,1,label,65,NA
52,LaF,BPN,0,1,label,66,NA
52,LaF,BPN,0,1,label,67,NA
52,LaF,BPN,0,1,label,68,NA
52,LaF,BPN,0,1,label,69,NA
52,LaF,BPN,0,1,label,70,NA
52,LaF,BPN,0,1,label,71,NA
52,LaF,BPN,0,1,label,72,NA
52,LaF,BPN,0,1,label,73,NA
52,LaF,BPN,0,1,label,74,NA
52,LaF,BPN,0,1,label,75,NA
52,LaF,BPN,0,1,label,76,NA
52,LaF,BPN,0,1,label,77,NA
52,LaF,BPN,0,1,label,78,NA
52,LaF,BPN,0,1,label,79,NA
52,LaF,BPN,0,1,label,80,NA
52,LaF,BPN,0,1,label,81,NA
52,LaF,BPN,0,1,label,82,NA
52,LaF,BPN,0,1,label,83,NA
52,LaF,BPN,0,1,label,84,NA
52,LaF,BPN,0,1,label,85,NA
52,LaF,BPN,0,1,label,86,NA
52,LaF,BPN,0,1,label,87,NA
52,LaF,BPN,0,1,label,88,NA
52,LaF,BPN,0,1,label,89,NA
52,LaF,BPN,0,1,label,90,NA
52,LaF,BPN,0,1,label,91,NA
52,LaF,BPN,0,1,label,92,NA
52,LaF,BPN,0,1,label,93,NA
52,LaF,BPN,0,1,label,94,NA
52,LaF,BPN,0,1,label,95,NA
52,LaF,BPN,0,1,label,96,NA
52,LaF,BPN,0,1,label,97,NA
52,LaF,BPN,0,1,label,98,NA
52,LaF,BPN,0,1,label,99,NA
52,LaF,BPN,0,1,no_label,0,2.10395915108
52,LaF,BPN,0,1,no_label,1,0.767700718783
52,LaF,BPN,0,1,no_label,2,0.96496445927
52,LaF,BPN,0,1,no_label,3,0.597853172519
52,LaF,BPN,0,1,no_label,4,0.531567898274
52,LaF,BPN,0,1,no_label,5,0.38671932705
52,LaF,BPN,0,1,no_label,6,0.314274548097
52,LaF,BPN,0,1,no_label,7,0.239882948336
52,LaF,BPN,0,1,no_label,8,0.190039260287
52,LaF,BPN,0,1,no_label,9,0.147273552767
52,LaF,BPN,0,1,no_label,10,0.115766744871
52,LaF,BPN,0,1,no_label,11,0.0902092547872
52,LaF,BPN,0,1,no_label,12,0.0707311253745
52,LaF,BPN,0,1,no_label,13,0.0552480606693
52,LaF,BPN,0,1,no_label,14,0.0432843153379
52,LaF,BPN,0,1,no_label,15,0.0338521026669
52,LaF,BPN,0,1,no_label,16,0.0265173678009
52,LaF,BPN,0,1,no_label,17,0.0207552078236
52,LaF,BPN,0,1,no_label,18,0.0162597502111
52,LaF,BPN,0,1,no_label,19,0.0127336195619
52,LaF,BPN,0,1,no_label,20,0.00997759885193
52,LaF,BPN,0,1,no_label,21,0.00781719508249
52,LaF,BPN,0,1,no_label,22,0.00612674303394
52,LaF,BPN,0,1,no_label,23,0.0048018547775
52,LaF,BPN,0,1,no_label,24,0.00376440733822
52,LaF,BPN,0,1,no_label,25,0.00295127291903
52,LaF,BPN,0,1,no_label,26,0.00231421794004
52,LaF,BPN,0,1,no_label,27,0.0018148290293
52,LaF,BPN,0,1,no_label,28,0.00142342205152
52,LaF,BPN,0,1,no_label,29,0.00111653629957
52,LaF,BPN,0,1,no_label,30,NA
52,LaF,BPN,0,1,no_label,31,NA
52,LaF,BPN,0,1,no_label,32,NA
52,LaF,BPN,0,1,no_label,33,NA
52,LaF,BPN,0,1,no_label,34,NA
52,LaF,BPN,0,1,no_label,35,NA
52,LaF,BPN,0,1,no_label,36,NA
52,LaF,BPN,0,1,no_label,37,NA
52,LaF,BPN,0,1,no_label,38,NA
52,LaF,BPN,0,1,no_label,39,NA
52,LaF,BPN,0,1,no_label,40,NA
52,LaF,BPN,0,1,no_label,41,NA
52,LaF,BPN,0,1,no_label,42,NA
52,LaF,BPN,0,1,no_label,43,NA
52,LaF,BPN,0,1,no_label,44,NA
52,LaF,BPN,0,1,no_label,45,NA
52,LaF,BPN,0,1,no_label,46,NA
52,LaF,BPN,0,1,no_label,47,NA
52,LaF,BPN,0,1,no_label,48,NA
52,LaF,BPN,0,1,no_label,49,NA
52,LaF,BPN,0,1,no_label,50,NA
52,LaF,BPN,0,1,no_label,51,NA
52,LaF,BPN,0,1,no_label,52,NA
52,LaF,BPN,0,1,no_label,53,NA
52,LaF,BPN,0,1,no_label,54,NA
52,LaF,BPN,0,1,no_label,55,NA
52,LaF,BPN,0,1,no_label,56,NA
52,LaF,BPN,0,1,no_label,57,NA
52,LaF,BPN,0,1,no_label,58,NA
52,LaF,BPN,0,1,no_label,59,NA
52,LaF,BPN,0,1,no_label,60,NA
52,LaF,BPN,0,1,no_label,61,NA
52,LaF,BPN,0,1,no_label,62,NA
52,LaF,BPN,0,1,no_label,63,NA
52,LaF,BPN,0,1,no_label,64,NA
52,LaF,BPN,0,1,no_label,65,NA
52,LaF,BPN,0,1,no_label,66,NA
52,LaF,BPN,0,1,no_label,67,NA
52,LaF,BPN,0,1,no_label,68,NA
52,LaF,BPN,0,1,no_label,69,NA
52,LaF,BPN,0,1,no_label,70,NA
52,LaF,BPN,0,1,no_label,71,NA
52,LaF,BPN,0,1,no_label,72,NA
52,LaF,BPN,0,1,no_label,73,NA
52,LaF,BPN,0,1,no_label,74,NA
52,LaF,BPN,0,1,no_label,75,NA
52,LaF,BPN,0,1,no_label,76,NA
52,LaF,BPN,0,1,no_label,77,NA
52,LaF,BPN,0,1,no_label,78,NA
52,LaF,BPN,0,1,no_label,79,NA
52,LaF,BPN,0,1,no_label,80,NA
52,LaF,BPN,0,1,no_label,81,NA
52,LaF,BPN,0,1,no_label,82,NA
52,LaF,BPN,0,1,no_label,83,NA
52,LaF,BPN,0,1,no_label,84,NA
52,LaF,BPN,0,1,no_label,85,NA
52,LaF,BPN,0,1,no_label,86,NA
52,LaF,BPN,0,1,no_label,87,NA
52,LaF,BPN,0,1,no_label,88,NA
52,LaF,BPN,0,1,no_label,89,NA
52,LaF,BPN,0,1,no_label,90,NA
52,LaF,BPN,0,1,no_label,91,NA
52,LaF,BPN,0,1,no_label,92,NA
52,LaF,BPN,0,1,no_label,93,NA
52,LaF,BPN,0,1,no_label,94,NA
52,LaF,BPN,0,1,no_label,95,NA
52,LaF,BPN,0,1,no_label,96,NA
52,LaF,BPN,0,1,no_label,97,NA
52,LaF,BPN,0,1,no_label,98,NA
52,LaF,BPN,0,1,no_label,99,NA
52,LaF,BPN,0,2,label,0,1.98838138415
52,LaF,BPN,0,2,label,1,0.636041692348
52,LaF,BPN,0,2,label,2,0.888468509251
52,LaF,BPN,0,2,label,3,0.488024212387
52,LaF,BPN,0,2,label,4,0.461532116063
52,LaF,BPN,0,2,label,5,0.307201114312
52,LaF,BPN,0,2,label,6,0.255927937663
52,LaF,BPN,0,2,label,7,0.183317673272
52,LaF,BPN,0,2,label,8,0.145647988218
52,LaF,BPN,0,2,label,9,0.107501537911
52,LaF,BPN,0,2,label,10,0.0837756968401
52,LaF,BPN,0,2,label,11,0.0626702819419
52,LaF,BPN,0,2,label,12,0.0484272812566
52,LaF,BPN,0,2,label,13,0.0364725749342
52,LaF,BPN,0,2,label,14,0.0280728055342
52,LaF,BPN,0,2,label,15,0.0212249532549
52,LaF,BPN,0,2,label,16,0.0163054835583
52,LaF,BPN,0,2,label,17,0.0123595085969
52,LaF,BPN,0,2,label,18,0.00948582421542
52,LaF,BPN,0,2,label,19,0.00720374362317
52,LaF,BPN,0,2,label,20,0.00552631103336
52,LaF,BPN,0,2,label,21,0.00420313851957
52,LaF,BPN,0,2,label,22,0.00322384997843
52,LaF,BPN,0,2,label,23,0.00245511218078
52,LaF,BPN,0,2,label,24,0.00188308472978
52,LaF,BPN,0,2,label,25,0.00143568979628
52,LaF,BPN,0,2,label,26,0.00110129806376
52,LaF,BPN,0,2,label,27,0.000840513627814
52,LaF,BPN,0,2,label,28,NA
52,LaF,BPN,0,2,label,29,NA
52,LaF,BPN,0,2,label,30,NA
52,LaF,BPN,0,2,label,31,NA
52,LaF,BPN,0,2,label,32,NA
52,LaF,BPN,0,2,label,33,NA
52,LaF,BPN,0,2,label,34,NA
52,LaF,BPN,0,2,label,35,NA
52,LaF,BPN,0,2,label,36,NA
52,LaF,BPN,0,2,label,37,NA
52,LaF,BPN,0,2,label,38,NA
52,LaF,BPN,0,2,label,39,NA
52,LaF,BPN,0,2,label,40,NA
52,LaF,BPN,0,2,label,41,NA
52,LaF,BPN,0,2,label,42,NA
52,LaF,BPN,0,2,label,43,NA
52,LaF,BPN,0,2,label,44,NA
52,LaF,BPN,0,2,label,45,NA
52,LaF,BPN,0,2,label,46,NA
52,LaF,BPN,0,2,label,47,NA
52,LaF,BPN,0,2,label,48,NA
52,LaF,BPN,0,2,label,49,NA
52,LaF,BPN,0,2,label,50,NA
52,LaF,BPN,0,2,label,51,NA
52,LaF,BPN,0,2,label,52,NA
52,LaF,BPN,0,2,label,53,NA
52,LaF,BPN,0,2,label,54,NA
52,LaF,BPN,0,2,label,55,NA
52,LaF,BPN,0,2,label,56,NA
52,LaF,BPN,0,2,label,57,NA
52,LaF,BPN,0,2,label,58,NA
52,LaF,BPN,0,2,label,59,NA
52,LaF,BPN,0,2,label,60,NA
52,LaF,BPN,0,2,label,61,NA
52,LaF,BPN,0,2,label,62,NA
52,LaF,BPN,0,2,label,63,NA
52,LaF,BPN,0,2,label,64,NA
52,LaF,BPN,0,2,label,65,NA
52,LaF,BPN,0,2,label,66,NA
52,LaF,BPN,0,2,label,67,NA
52,LaF,BPN,0,2,label,68,NA
52,LaF,BPN,0,2,label,69,NA
52,LaF,BPN,0,2,label,70,NA
52,LaF,BPN,0,2,label,71,NA
52,LaF,BPN,0,2,label,72,NA
52,LaF,BPN,0,2,label,73,NA
52,LaF,BPN,0,2,label,74,NA
52,LaF,BPN,0,2,label,75,NA
52,LaF,BPN,0,2,label,76,NA
52,LaF,BPN,0,2,label,77,NA
52,LaF,BPN,0,2,label,78,NA
52,LaF,BPN,0,2,label,79,NA
52,LaF,BPN,0,2,label,80,NA
52,LaF,BPN,0,2,label,81,NA
52,LaF,BPN,0,2,label,82,NA
52,LaF,BPN,0,2,label,83,NA
52,LaF,BPN,0,2,label,84,NA
52,LaF,BPN,0,2,label,85,NA
52,LaF,BPN,0,2,label,86,NA
52,LaF,BPN,0,2,label,87,NA
52,LaF,BPN,0,2,label,88,NA
52,LaF,BPN,0,2,label,89,NA
52,LaF,BPN,0,2,label,90,NA
52,LaF,BPN,0,2,label,91,NA
52,LaF,BPN,0,2,label,92,NA
52,LaF,BPN,0,2,label,93,NA
52,LaF,BPN,0,2,label,94,NA
52,LaF,BPN,0,2,label,95,NA
52,LaF,BPN,0,2,label,96,NA
52,LaF,BPN,0,2,label,97,NA
52,LaF,BPN,0,2,label,98,NA
52,LaF,BPN,0,2,label,99,NA
52,LaF,BPN,0,2,no_label,0,1.68393801527
52,LaF,BPN,0,2,no_label,1,0.63477982524
52,LaF,BPN,0,2,no_label,2,0.772007815072
52,LaF,BPN,0,2,no_label,3,0.491190361997
52,LaF,BPN,0,2,no_label,4,0.428949813422
52,LaF,BPN,0,2,no_label,5,0.316927865051
52,LaF,BPN,0,2,no_label,6,0.25527023677
52,LaF,BPN,0,2,no_label,7,0.196501459745
52,LaF,BPN,0,2,no_label,8,0.154998612601
52,LaF,BPN,0,2,no_label,9,0.12068864418
52,LaF,BPN,0,2,no_label,10,0.0946785694018
52,LaF,BPN,0,2,no_label,11,0.0739818212106
52,LaF,BPN,0,2,no_label,12,0.0579601728934
52,LaF,BPN,0,2,no_label,13,0.0453512423862
52,LaF,BPN,0,2,no_label,14,0.0355237778539
52,LaF,BPN,0,2,no_label,15,0.027815374417
52,LaF,BPN,0,2,no_label,16,0.021791691242
52,LaF,BPN,0,2,no_label,17,0.0170714376263
52,LaF,BPN,0,2,no_label,18,0.013378230696
52,LaF,BPN,0,2,no_label,19,0.0104846573164
52,LaF,BPN,0,2,no_label,20,0.00821899151576
52,LaF,BPN,0,2,no_label,21,0.00644364757688
52,LaF,BPN,0,2,no_label,22,0.00505281253433
52,LaF,BPN,0,2,no_label,23,0.00396270861923
52,LaF,BPN,0,2,no_label,24,0.0031083331704
52,LaF,BPN,0,2,no_label,25,0.00243850183957
52,LaF,BPN,0,2,no_label,26,0.00191332004276
52,LaF,BPN,0,2,no_label,27,0.00150145379394
52,LaF,BPN,0,2,no_label,28,0.00117841972818
52,LaF,BPN,0,2,no_label,29,0.000925009564731
52,LaF,BPN,0,2,no_label,30,NA
52,LaF,BPN,0,2,no_label,31,NA
52,LaF,BPN,0,2,no_label,32,NA
52,LaF,BPN,0,2,no_label,33,NA
52,LaF,BPN,0,2,no_label,34,NA
52,LaF,BPN,0,2,no_label,35,NA
52,LaF,BPN,0,2,no_label,36,NA
52,LaF,BPN,0,2,no_label,37,NA
52,LaF,BPN,0,2,no_label,38,NA
52,LaF,BPN,0,2,no_label,39,NA
52,LaF,BPN,0,2,no_label,40,NA
52,LaF,BPN,0,2,no_label,41,NA
52,LaF,BPN,0,2,no_label,42,NA
52,LaF,BPN,0,2,no_label,43,NA
52,LaF,BPN,0,2,no_label,44,NA
52,LaF,BPN,0,2,no_label,45,NA
52,LaF,BPN,0,2,no_label,46,NA
52,LaF,BPN,0,2,no_label,47,NA
52,LaF,BPN,0,2,no_label,48,NA
52,LaF,BPN,0,2,no_label,49,NA
52,LaF,BPN,0,2,no_label,50,NA
52,LaF,BPN,0,2,no_label,51,NA
52,LaF,BPN,0,2,no_label,52,NA
52,LaF,BPN,0,2,no_label,53,NA
52,LaF,BPN,0,2,no_label,54,NA
52,LaF,BPN,0,2,no_label,55,NA
52,LaF,BPN,0,2,no_label,56,NA
52,LaF,BPN,0,2,no_label,57,NA
52,LaF,BPN,0,2,no_label,58,NA
52,LaF,BPN,0,2,no_label,59,NA
52,LaF,BPN,0,2,no_label,60,NA
52,LaF,BPN,0,2,no_label,61,NA
52,LaF,BPN,0,2,no_label,62,NA
52,LaF,BPN,0,2,no_label,63,NA
52,LaF,BPN,0,2,no_label,64,NA
52,LaF,BPN,0,2,no_label,65,NA
52,LaF,BPN,0,2,no_label,66,NA
52,LaF,BPN,0,2,no_label,67,NA
52,LaF,BPN,0,2,no_label,68,NA
52,LaF,BPN,0,2,no_label,69,NA
52,LaF,BPN,0,2,no_label,70,NA
52,LaF,BPN,0,2,no_label,71,NA
52,LaF,BPN,0,2,no_label,72,NA
52,LaF,BPN,0,2,no_label,73,NA
52,LaF,BPN,0,2,no_label,74,NA
52,LaF,BPN,0,2,no_label,75,NA
52,LaF,BPN,0,2,no_label,76,NA
52,LaF,BPN,0,2,no_label,77,NA
52,LaF,BPN,0,2,no_label,78,NA
52,LaF,BPN,0,2,no_label,79,NA
52,LaF,BPN,0,2,no_label,80,NA
52,LaF,BPN,0,2,no_label,81,NA
52,LaF,BPN,0,2,no_label,82,NA
52,LaF,BPN,0,2,no_label,83,NA
52,LaF,BPN,0,2,no_label,84,NA
52,LaF,BPN,0,2,no_label,85,NA
52,LaF,BPN,0,2,no_label,86,NA
52,LaF,BPN,0,2,no_label,87,NA
52,LaF,BPN,0,2,no_label,88,NA
52,LaF,BPN,0,2,no_label,89,NA
52,LaF,BPN,0,2,no_label,90,NA
52,LaF,BPN,0,2,no_label,91,NA
52,LaF,BPN,0,2,no_label,92,NA
52,LaF,BPN,0,2,no_label,93,NA
52,LaF,BPN,0,2,no_label,94,NA
52,LaF,BPN,0,2,no_label,95,NA
52,LaF,BPN,0,2,no_label,96,NA
52,LaF,BPN,0,2,no_label,97,NA
52,LaF,BPN,0,2,no_label,98,NA
52,LaF,BPN,0,2,no_label,99,NA
52,LaF,BPN,0,3,label,0,1.60101453496
52,LaF,BPN,0,3,label,1,0.490400948291
52,LaF,BPN,0,3,label,2,0.708120771279
52,LaF,BPN,0,3,label,3,0.377833858931
52,LaF,BPN,0,3,label,4,0.362228279042
52,LaF,BPN,0,3,label,5,0.237668757379
52,LaF,BPN,0,3,label,6,0.1982343626
52,LaF,BPN,0,3,label,7,0.141313412738
52,LaF,BPN,0,3,label,8,0.111677712228
52,LaF,BPN,0,3,label,9,0.0824277610375
52,LaF,BPN,0,3,label,10,0.0637133730677
52,LaF,BPN,0,3,label,11,0.0477534239689
52,LaF,BPN,0,3,label,12,0.0365672619345
52,LaF,BPN,0,3,label,13,0.0276056455759
52,LaF,BPN,0,3,label,14,0.021055916226
52,LaF,BPN,0,3,label,15,0.0159539899287
52,LaF,BPN,0,3,label,16,0.0121499027452
52,LaF,BPN,0,3,label,17,0.0092248050012
52,LaF,BPN,0,3,label,18,0.00702196085434
52,LaF,BPN,0,3,label,19,0.00533825559837
52,LaF,BPN,0,3,label,20,0.00406363375953
52,LaF,BPN,0,3,label,21,0.00309204414326
52,LaF,BPN,0,3,label,22,0.00235436563069
